galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,gamma,gamma_lo,gamma_hi,chi2_reduced,n_data,acceptance_fraction
UGC08286,0.4730549921873153,0.3809327093389847,0.590547651186327,0.7034201614703831,0.5607999674141462,0.8914607019247209,1720.135445297045,1434.9277821634107,2241.833161665051,2.560993225547489,2.096947769006725,2.876501632330571,0.954773403740699,0.7860250565917649,1.0974913204484864,0.9885357727147711,17,0.509671875
UGC08490,0.5136043051830856,0.4130185932627611,0.6448966702093849,0.7042102114667842,0.5581826258074806,0.8897226454151118,4125.3525981644725,2979.8802094141097,6730.819974717945,1.488263243631532,1.046918147947027,1.8394628613541046,0.8655582859664441,0.6753768757687771,1.0148088957342942,0.13865855850243616,30,0.48587499999999995
UGC08550,0.5179540487655897,0.41025960801500305,0.6577800514137129,0.7037092850369426,0.5515098536972257,0.8801989592619699,2271.723675022863,1175.258571362415,9839.553464697854,1.2320769636920752,0.4012714698640198,2.043505400520535,0.553847756462849,0.27908963282608285,0.8762806450912284,1.051727207684984,11,0.404625
UGC09133,0.3571804978597962,0.29644776600877865,0.42848366859209625,0.700587528027718,0.6805446114066699,0.7206948314448808,628.4428703981396,525.7113919654131,722.6859044493009,12.983026270787693,12.36563037889238,13.752526668926988,1.3314155036726671,1.2517859589124727,1.3976642260884238,6.966993375891955,68,0.5102187499999999
UGC10310,0.5264226684568601,0.41575181243486503,0.662061352970026,0.7074052146933387,0.5587395050492087,0.8881595520007461,1823.4980657129404,495.2048787453215,913776.9302447552,1.512586187365082,0.06327041220867176,4.133036319997146,0.8913168532399527,0.282705501755608,1.8594627207210173,9.992427741389806,7,0.352890625
UGC11455,0.3169681281909048,0.2678957584040583,0.38177036340173004,0.6946602910803187,0.5514233476592445,0.8610904927735898,604.7247881594895,439.6631901379117,776.6412322411895,13.35256112429942,11.958448736423419,15.424937780493345,1.0214789213916162,0.8869996077764557,1.1523465594920446,2.010857786247241,36,0.513109375
UGC11820,0.5458603001570398,0.4375790740328885,0.6841545415584811,0.6840421077045781,0.5414524359965911,0.8586287280651809,955.7948611905285,493.21066606095565,2376.8391004446003,1.618668921051213,0.6928602318899559,2.883229917676516,0.17482345555641154,0.0838160069683146,0.28856759662426956,1.910239761248647,10,0.38179687500000004
UGC11914,0.45185605711564014,0.34390632279049976,0.576366049519075,0.9940854664824414,0.8735836228172889,1.0231739685348047,469.5179923840789,82.19827573011038,46452.5754027165,20.275131017423575,0.6217203076057294,154.79757245604102,0.16786826957391843,0.04536954602543379,0.5244394990335823,1.0972482544084312,65,0.207796875
UGC12632,0.5071967445814479,0.4061074601366917,0.6454212713162679,0.6835285164859345,0.5493706879153764,0.8650683368951844,448.23317562349354,356.4736240860828,752.6333532687967,4.14371411354874,2.686604052856301,4.900593455964722,0.9032564685380611,0.5624029327070568,1.1760812901292423,0.09545413002308427,15,0.46478125
UGC12732,0.5037603051079467,0.40053008421229275,0.6344141910287178,0.6884011338944124,0.5521761558606391,0.8643225653833937,1091.2785358567685,509.4331111364187,3633.5621548118907,2.14180684916152,0.7425235488724845,4.089054665490271,0.3188502725663098,0.14096508085245713,0.5490299854348015,0.21329565882979892,16,0.386765625
UGCA442,0.494552243111523,0.3982284216041742,0.6299132011564692,0.6989479057018619,0.5611868777223046,0.877114215403395,299.59902276131083,250.97359735140014,368.21626130116175,4.474797651494224,3.7694106910680274,5.043566009376894,0.7399032424348098,0.46968931443925127,1.0427780535345652,1.4457916572393714,8,0.5030156250000001
