galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
UGC00128,0.41870907103765687,0.3348678686452619,0.52080118822663,0.6936198424446314,0.549104344399882,0.8762655639095384,17396.57651717957,17111.46525550164,17661.143929888152,93.40410984568527,87.90453611248414,98.87713753452807,5.997872243065436,22,0.5952083333333333
UGC00191,0.48412709533060316,0.38304299532010305,0.6250165282375088,0.712054814248799,0.5736485960714431,0.8938351962074593,5887.965109712341,5650.985588836274,6156.459059738932,23.28991939732782,22.005795432103586,24.912185207483553,4.39644252040622,9,0.600625
UGC00731,0.5143671976181583,0.4048880582505597,0.6548055511351113,0.6922355814309674,0.5479208874311671,0.8694869852297223,4902.369564210148,4726.705730742164,5098.090041247843,29.215883538535273,26.347081537532873,32.33193840650184,0.72035128990669,12,0.6042708333333333
UGC01230,0.5062786250271167,0.4031034294004677,0.6280261408512107,0.7048234575448203,0.5532660716806114,0.8983478922312357,11656.72807446567,10552.113933434666,12769.896503420496,46.26086638143914,37.730037121688106,55.339834047628656,0.3707579849455772,11,0.5978125000000001
UGC01281,0.5231034461207406,0.4264389140193714,0.6580097894274424,0.7151363439636552,0.5539766392939345,0.9127422611073441,1698.7338924686824,1403.0069109355825,2034.957706065435,6.762050484595189,6.065027384772928,7.516487250038391,7.96375530940756,25,0.545625
UGC02487,0.5414878048817293,0.42252333969961725,0.6815068339971361,0.7300733755546241,0.5967472492299523,0.9250469454466183,113959.63745430314,104701.26013001408,122378.99001043335,89.60883648377883,77.21311398620816,109.4045348633201,5.652392956116906,17,0.5816666666666667
UGC02885,0.6454132408588767,0.47355363921257826,0.8366027277733458,0.9874472493921866,0.8446368282956049,1.123136946148248,78121.8248863023,74138.1271586565,84627.39849423827,346.05391642108907,251.87199182433832,510.054940376624,1.1928699682369284,19,0.5654166666666667
UGC03205,0.2216643917365744,0.19054242152386683,0.2546703556402906,0.5836205597334141,0.5045982138742906,0.6688140572863464,49431.714819354784,47761.99795087386,50908.41057779855,32.194368744383375,30.025201241109738,34.77306803345075,2.3991992952408134,48,0.5966666666666667
UGC03546,0.6117581291478118,0.47448554621835054,1.2928642836209319,0.4323713104767484,0.30725973521868216,0.5031325919665067,28536.004220396986,8.550052623484723,31002.14260894621,85.49307376140408,0.5397270001440677,105.24744695892778,3.485711178718297,30,0.33687500000000004
UGC04278,0.6912368730906272,0.5422773635605481,0.9037354339623541,0.7103508413790353,0.5640811631515046,0.898675333300689,15485.16440591761,11462.83367286955,30535.805002464906,90.73436939952842,70.95220279338591,147.90221572646087,0.6090926312990828,25,0.5379166666666667
UGC04325,0.5005736438284017,0.3963464357963256,0.6338296533330577,0.7215476013712488,0.5784157043073452,0.9098838479233107,8170.5505975410615,7684.836856950184,8553.968364868158,16.63455788587739,14.875690449378942,18.052850515829885,0.6128803134083769,8,0.5974999999999999
UGC04499,0.5042099207531171,0.39198986842567074,0.6273892213193375,0.6861518873342595,0.5403106877414153,0.8398132095424817,4936.718032304953,4588.9606926902325,5315.0502147340285,37.638235603200265,33.0921276826828,43.52632417577527,0.31216536823236785,9,0.6000000000000001
UGC05005,0.5032093266501036,0.3989347300815319,0.6360294515814799,0.672254433695464,0.5353049442497828,0.8702978152181635,10711.508923748834,9145.252858728116,12622.262122712691,137.24961847672617,112.65195496291406,172.7157756646224,0.027561347075531477,11,0.6007291666666668
UGC05414,0.5480621987334415,0.4271569828406394,0.6748747946640982,0.708409589458231,0.5639625904452448,0.8959883300224744,4406.765525197242,3452.1204741778697,6260.485125442833,40.800091928502034,32.53194487833272,57.80471672628912,0.24035547131376844,6,0.5869791666666667
UGC05721,0.5201369462234734,0.4195923518293222,0.6498668051646151,0.6916176706081726,0.5477544241719366,0.8738624427781198,6902.138904856254,6640.334657659689,7171.829179465686,11.762262454662949,10.616789778974264,13.251745048905226,0.4914207111152187,23,0.5975
UGC05750,0.4970200453765581,0.39997387588805194,0.6397550827394882,0.6569678969890638,0.5156796459287295,0.8269382641504801,6430.9136178598255,4856.567415345013,8637.417953228545,90.50980226259013,70.37538259914005,117.0313079612069,0.12075123413315778,11,0.5970833333333334
UGC06399,0.5056964769380682,0.3976606670287519,0.6325296242771417,0.6882625873005809,0.5441656567755814,0.8459576661687566,8033.903364405758,7213.881237277478,9077.714053275666,43.85760065175801,37.12616399079713,51.33694753485766,0.05011498008263284,9,0.5941666666666667
UGC06446,0.48579619498476945,0.3922704239375134,0.6211320823699903,0.6803211939668405,0.5576277670283839,0.8644836898256382,6528.721357827034,6214.992072026838,6853.9161782313895,23.065998207945494,20.317059972153572,26.13605930627151,0.4624722934526926,17,0.6026041666666666
UGC06614,0.4921543117179244,0.3954579153273286,0.612127438896855,0.6329239840785743,0.5571893687071824,0.7087598910079955,44724.326322291854,39396.15382788848,53079.12244322113,299.43034860679137,241.54069707924242,382.8860662121487,0.10906486155427081,13,0.5985416666666667
UGC06667,0.5070692398737942,0.3939018261686393,0.6359350009408862,0.719067726310203,0.5707897261208023,0.8930555095476485,8280.94392996661,7813.946790614647,8796.096816201873,38.35504577969665,35.25765256537914,41.629319763275376,0.16733572946668304,9,0.5967708333333334
UGC06786,0.2767243865591503,0.2146266687431513,0.39930263488304374,0.864411285978172,0.7374869825047033,1.1190219567283908,51850.862399063015,49791.810424001334,53297.74465681592,63.520757847136046,56.70378773058797,84.2293266339338,1.8104614269743164,45,0.5129166666666667
UGC06917,0.4949488235819352,0.3973194400576833,0.6182773648006004,0.7246902280853789,0.5656355779388896,0.9069927065202319,11022.73687677759,10190.625401634083,11733.434457769,46.19502848258346,41.217727350781175,52.50844933165285,0.22398106292091152,11,0.5980208333333333
UGC06930,0.5084490356678951,0.39868271015786033,0.637320630968453,0.7315768676267425,0.5686889024667776,0.9143722523752863,9974.52561540855,9094.558117269207,10755.272671185357,43.841037136084495,36.22314002688496,52.8684204829604,0.16795102085979466,10,0.6040625000000001
UGC06983,0.5007937700619265,0.3978564440373989,0.6396359783374097,0.68682346709535,0.5582562235861984,0.8702434289328266,11470.003082657146,10862.817519590333,12010.627811528986,38.773051268927276,33.408943562120925,45.519271794831496,0.4467519921276619,17,0.6035416666666666
UGC07125,0.5060396658380151,0.4085138400363791,0.6413742180113349,0.720744374127571,0.5912457243226945,0.910056939898732,3102.419193296578,2883.1402746823683,3311.343541978457,59.44573110072904,51.056296717941805,70.44957899284003,0.3263635944092915,13,0.5992708333333333
UGC07151,0.522166728872911,0.41335082854978933,0.6531953034958611,0.7002240855671451,0.5573834653961677,0.898109284497774,4356.073850105297,3933.4683888284408,4773.153012480138,20.124407057001577,17.69967032426919,23.339462652173378,1.0083178739141585,11,0.5928125
