galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,gamma,gamma_lo,gamma_hi,chi2_reduced,n_data,acceptance_fraction
F568-V1,0.5095974118059194,0.40381417299976835,0.6428894649814715,0.7115362369849424,0.5693067914871395,0.8897168116380243,362.22018149336657,76.37960976086197,816.0302157363428,6.541783777763115,4.5097813818480015,13.7086838781816,0.6140147857252735,0.2836296054547435,0.9155670679991822,0.14652008054860405,15,0.453234375
F571-8,0.24198584634779144,0.21282057788108544,0.27785333052246874,0.6926873763424428,0.5567892708204604,0.8752823312451432,489.4102950332073,418.58749483309924,552.418787551615,7.682507363272212,7.127528456866486,8.381391728317672,0.06869865929215609,0.018963072226270652,0.1548348039799824,1.0931503655481638,13,0.5256875000000001
F574-1,0.5169147338398472,0.4115315888749301,0.6499610714758065,0.7040305759420001,0.5605481114469225,0.8891570787268177,393.7730787709188,271.90310562635034,534.4701082235272,5.300469960440449,4.595389987287504,6.289446109829505,0.26202570299898803,0.11371920082086731,0.4180800749860404,0.3430858549314728,14,0.53925
F579-V1,0.5177801917557091,0.4117693454794585,0.6635984943058847,0.7045640189048183,0.5670280582532685,0.877293110221793,18.782479122264256,0.582029604732596,229.1163981452587,20.94611776993231,6.823604675428019,144.3726173547861,1.1292146063579962,0.9182385339643152,1.2581809663591217,1.1728328912597505,14,0.421234375
F583-1,0.5030177106709863,0.4004685489050831,0.6243388724502594,0.7057562180600985,0.5616810115183076,0.8890873822456179,261.0832801819703,200.72140487377754,328.61003255487884,5.795326191134348,5.093688544312578,6.675334861586203,0.18664411949798768,0.08451681485663193,0.2946524199452691,0.16350691216678626,25,0.5439687499999999
F583-4,0.5442977822484214,0.4325737894207104,0.6841694407741594,0.6972712178609863,0.5539114531006033,0.8798958370054318,4.388142984962238,0.6045863855319277,35.90074520167297,131.50786771214882,14.585108267921061,904.4554664949559,0.6058548701508895,0.49596666336995937,0.7061627849800413,0.3241090717802271,12,0.40453125
IC4202,0.4369220267382122,0.35346796929043517,0.5593361381512764,0.5834635789611178,0.4855838889562763,0.6980279495479774,133.49637468898652,24.588278302567296,302.0860296929048,17.840344970060496,12.724731697719038,39.15971714473533,0.8181013215738002,0.6282375475289085,0.9888364679015001,43.2582367516818,32,0.38259374999999995
NGC0024,0.587731972593522,0.4542578238102324,0.8169913356798926,0.6928549888632043,0.5553400552001331,0.8716583345447282,652.3271677558066,244.91862956136913,1178.151825900496,4.591323437206394,3.57809067163162,6.857719462847181,0.6980114377328002,0.555417646746064,0.8532857153720346,1.3325723516491366,29,0.49306249999999996
NGC0100,0.5314470289292609,0.4284698919728402,0.6492458683777229,0.6967115333680056,0.5586330721781191,0.8706951213759553,255.92648536966755,168.71132246470043,347.7665332664758,6.004210716050714,5.046270541612902,7.753949787818355,0.2123579351153698,0.07878039088637695,0.3550434423383072,0.14375674529796562,21,0.51653125
NGC0801,0.6820609778634462,0.6270714787359631,0.7158081756098807,0.6925205541279809,0.5590718345790205,0.8788692189877723,1.3315598380855769,0.3730086939678445,4.207461025850392,388.5390695629184,136.27261851185764,1288.2006770116836,0.5549133137264863,0.35810821407024696,0.7805985300195819,7.703069881828449,13,0.32018749999999996
NGC0891,0.2592508979068734,0.22735529369037177,0.2922869014305075,0.6015918768932009,0.4983632361537625,0.6960785886580568,955.9607489865999,773.2439858110007,1138.538189131346,6.866240946949791,6.40383043488994,7.516568174434596,0.10960938168706275,0.031196113837350145,0.2575634231784638,1.3142122138439585,18,0.494421875
NGC1003,0.5008990706116786,0.4044359731281555,0.6064385494472099,0.6916210075594924,0.5555868773245176,0.8617654334658625,5.423948324839947,0.5629992344390294,12.01188564017282,51.966828913363784,34.17484156581687,238.71995590444126,0.8800575521362745,0.7744726243099176,0.9444779553400785,3.4623371538051333,36,0.388140625
NGC1090,0.5799386638167287,0.48566103401922156,0.6662599110210855,0.7044241063827,0.5533833372059752,0.8783827095173513,53.12544299389747,30.328291614559742,78.6770054753628,20.048772530506604,16.855020670885466,26.079699315602902,0.5994159546687321,0.41576957190215735,0.75807854544643,2.7699186607142257,24,0.45499999999999996
NGC2403,0.8827639088567458,0.8606085067562573,0.9073592588880677,0.7006873647138424,0.5395580338411818,0.9006963363542282,277.6881787501628,264.0034613045666,290.3902430090502,8.328693538071466,8.143302981827427,8.546573873423972,0.01,0.01,0.01,10.800339302946302,73,0.562203125
NGC2841,0.7027360363043135,0.6171326483554326,0.7877564361471425,0.7639842135577504,0.6974952507343619,0.8256277877960061,0.42110385221031027,0.197108975357741,1.1372047060938482,373.0938309728831,216.63095843381123,576.1453512523971,1.2629722784552209,1.2012760648934888,1.3262422985391817,1.3415682117089498,50,0.42359375
NGC2903,0.3792959773082354,0.34770762766848745,0.4123978506513932,0.7058708319478899,0.5673954001408148,0.8915835546102602,187.9580977319892,139.87459848355402,246.86114427227048,12.698649154243478,11.39850011402506,14.278792480104196,0.8176788006613898,0.6649152655936654,0.9486123940722448,8.199898821625238,34,0.441578125
NGC2955,0.3572942343197928,0.2963147870191531,0.42512476361187806,0.7887942679509728,0.7213726163664043,0.832141605583463,242.48186804585106,111.37514228915845,357.66292802115026,14.504621859514952,12.354179838609198,20.456331750364267,0.18082781470884987,0.047665119134142564,0.5488970704415694,3.420369861636697,24,0.45953125
NGC2998,0.46807192523612196,0.4014048157497656,0.5362446009730101,0.6792396924508457,0.5407576761786175,0.8531365905783831,4.027880431832192,0.4596897275303247,13.296091254343878,84.96616931170679,45.601020545093924,309.0292740167211,1.1457062186456657,1.089886133036405,1.1951636884098442,2.028389958986127,13,0.4216875
NGC3109,0.5046727433648741,0.40118690908342264,0.6376170986868205,0.710117731029424,0.5641668736598119,0.8868938486701273,243.52296731643676,198.66817268234493,292.8861385597078,5.0895917468462,4.495291926953245,5.913094491426119,0.18238264519953956,0.12527448632135402,0.23531164113516032,0.160803853196172,25,0.550640625
NGC3198,0.5988833950980496,0.5552902490323178,0.6433251386580636,0.7001506861730776,0.557078719384123,0.8833564167386933,45.69666585932235,38.15114077145225,55.30623617885729,21.395756730664818,19.627631520476196,23.22740584121779,0.7370585406995402,0.6712827954345643,0.7900769526477047,1.7643211163001495,43,0.537015625
NGC3521,0.37525458903584347,0.318561607504774,0.47913038312362033,0.7009553387609322,0.554325330847601,0.877047246135385,3.7188829720605248,0.5333114649799561,21.60519410415287,128.38042683686336,44.15331648518485,445.90850449026186,1.0930961379540705,0.8674353666004522,1.1921366047325566,1.6958562937067878,41,0.353609375
NGC3741,0.5010679022472228,0.397458295254206,0.6180650836219741,0.6962111959159367,0.5543692761516754,0.8731389218636882,22.803549855458076,0.8919434226772563,66.19282015438021,15.03482444282147,7.2058102089581295,371.8421313083274,0.6426222640590636,0.5836897775058828,0.7012095535310416,1.8740997019385102,21,0.400078125
NGC3893,0.4434342598687496,0.37455382644498264,0.5213361339652864,0.696429649400474,0.5512296712879459,0.8822071483093112,323.12970130927334,82.72050381514988,657.7421513722479,9.424129064583147,6.877338592946838,17.339138689283537,0.5897485810004401,0.2054752298280657,0.9890472293462058,0.6831990806949253,10,0.44509374999999995
NGC3917,0.47577831686253647,0.3744471070190205,0.6059037583304154,0.6876947517990533,0.5533222851727816,0.8683222037688614,461.37521580180265,282.88428588723144,608.8800080657333,6.34328470811648,5.669326944839496,7.771063756072167,0.18685686859329773,0.06555029511262672,0.3777180654717244,1.8049221445891395,17,0.482890625
NGC3953,0.56749575208064,0.4413688553410762,0.8173138109245209,0.7242375996000139,0.5702980067454134,0.9148136616544752,11.148568521411182,0.5498068748798076,345.9092853495706,23.934210546856626,5.341322778542697,123.03543981004694,1.3814271804168414,0.6937553173381666,1.850597201541739,23.01403324431438,8,0.268234375
NGC3972,0.49064150432269144,0.3896462299595935,0.6135394942117345,0.7150065370623147,0.5741291489373718,0.892814231038597,14.991979405544903,1.5096116370338317,205.3462302395535,69.38316773742635,9.315891290645688,702.8230274332204,0.661449413872678,0.5053532680297401,0.7728784722740349,6.638336161769959,10,0.3495
NGC3992,0.5144574595799025,0.4062328385444126,0.6440613647177412,0.6997307234336858,0.5658091071524214,0.8854412178133197,1.5772027711457812,0.30933531650403223,12.801403121246233,103.39718105781994,45.77151295638734,198.7088721838694,1.755080727043422,1.437515593298404,1.9989060481035472,2.1060959081675854,9,0.36750000000000005
NGC4088,0.42056580258659326,0.3761017126108766,0.4562705470160009,0.7091298291675833,0.5631215733128088,0.8917408891138179,16.093670384061856,2.450331550034595,47.12941235862283,251.13996144134893,44.04919966960354,1436.4900755633148,0.3331908077895347,0.10265946491687777,0.6152108859539424,3.828272289042096,12,0.313046875
NGC4100,0.4075147708598787,0.34088830568375833,0.48738822597909154,0.7214887550485779,0.5794778005360003,0.8992920851741351,359.03963562695174,182.42527099083628,609.7273459512322,8.866738816043275,7.274077612325153,11.410988908164427,0.7858175074561549,0.5210018625443782,1.0307414855887558,0.4624088508174367,24,0.47728125
NGC4157,0.48021813457592877,0.42077507505516537,0.53568224877248,0.6237118380661616,0.5068214634066949,0.7822185113283007,6.249752102645598,0.6482107128440155,36.61156657224337,117.43774099611787,33.5143850649651,876.0575559601217,0.6586080300315484,0.392960509729925,0.8537732473216278,0.9282985818991749,17,0.3215
NGC4183,0.588135034371821,0.4576089533310304,0.7454304565565879,0.6872062406502784,0.5501714412381741,0.8617608169823556,18.245153076104874,1.3060253970299913,60.92108938391018,22.02485689481193,12.595994642932551,99.32362051532105,1.0112194136858241,0.8808292389481092,1.1056402741518583,0.4327539627034346,23,0.432953125
NGC4217,0.5019358887841543,0.38990933599658817,0.6471997101192176,0.2692407672961492,0.23942058347144293,0.3014162539219161,689.6560451742856,534.4485223540406,861.3690221309431,7.030884139408408,6.368631197496952,7.9149413414447265,0.01,0.01,0.01,2.286365651202776,19,0.557203125
NGC4559,0.5019735511386884,0.41554528087160053,0.5890955612925868,0.6912082577459394,0.5456629983674695,0.8909832261173145,94.02805954415011,60.49527652957496,132.4302733822518,12.05886575972437,10.228311155545578,14.898822271351753,0.4568227588682465,0.19045207159463964,0.6705695771271013,0.17216807924742702,32,0.47196875000000005
NGC5005,0.5444338691520204,0.454173520822514,0.6572043725644451,0.5300376057616546,0.4634281094411087,0.5990641984375001,55.5745291950736,3.6416204102321936,319.6468189090764,82.78340866237096,6.866977019728388,1091.549874974343,0.4443967299639706,0.17842580696764987,0.7712226714989672,0.0781845264692014,18,0.34665625
NGC5033,0.4647718557606729,0.3890547704740572,0.5523836874578023,0.48354773374212434,0.4223467191823554,0.560739467435083,143.7186073585037,108.07759089931913,189.5869848732144,17.01776266982652,15.248614438070984,18.982540303340276,0.7274992266470747,0.5436052283008403,0.8723892968414675,1.96023122454779,22,0.46967187499999996
NGC5055,0.3613016982886085,0.31549356830538566,0.40241036878712927,0.7042892898074646,0.5625808042644969,0.8897983535147852,50.32781827428263,38.28593529561034,66.78297780480318,24.482758627424886,21.980674434897285,27.185423990452815,0.8243385494263771,0.6416457717977181,0.9769135556127191,3.25576748211881,28,0.37603125000000004
NGC5371,0.3318513898888512,0.302609752389248,0.36072348913878893,0.6888239931690394,0.5516816607031176,0.8671128782871638,0.4828784033405812,0.2029864451958155,1.4435551160755724,173.399962121427,101.12247478202588,268.21097717201593,1.452407330092041,1.4197707106149227,1.4849897026181609,2.305078894538546,19,0.507609375
NGC5585,0.5440839349222518,0.505069955853639,0.5871351055456628,0.6889268764122112,0.5335462561157233,0.8935952273232943,416.55255032172346,369.92267395854566,461.55544600599404,4.760010439936502,4.535550817388441,5.0526128146198195,0.01,0.01,0.01,4.948775537934056,24,0.5595937499999999
NGC5907,0.7953633265069224,0.48429277960533085,0.9076871628271096,0.675612227718469,0.5405450081028935,0.8645271030826838,0.8148229517700432,0.23667639957541944,2.7155894558830926,291.4249298721599,144.08143366232338,618.9872407160287,0.8591949650696469,0.5736453528158674,1.4200071056065755,18.9399512749149,19,0.2665625
NGC5985,0.4167593189448502,0.35345448155424036,0.4862793435028127,0.6199560825101639,0.5011651019328344,0.7669203750039965,0.7536674990930732,0.23402183282162514,4.023375615480546,213.82953033063353,93.76140704578799,388.8265390584746,1.4721024131493472,1.4341797757907775,1.508014456084157,2.0419648492058498,33,0.4691875
NGC6195,0.4443862022737788,0.37096486456884864,0.5165780276626026,0.7354270757582442,0.6982317015882914,0.7645870593705434,12.843329340217599,2.236201666928921,45.286019783234714,87.2045503584754,33.93708369143361,661.3837486165193,0.46301910738903695,0.1938004567698166,0.6847427042773737,2.2731990571410647,23,0.331515625
NGC6503,0.37749832705916786,0.3187986314533513,0.4470469476535302,0.6988059732305656,0.550679745488357,0.8760732364666296,17.830487615997974,8.62150929312975,29.338161829292034,23.429400564448553,18.989971353906853,32.41554102913553,1.1831469800945622,1.0838764218147015,1.268172434597086,2.0884787435536145,31,0.41917187499999997
NGC6674,1.268193680879716,1.1846094324564815,1.3420411933863095,0.7829692876091248,0.6155270525332129,1.0026792291682447,1.0674003178532976,0.37652212780262345,3.2279742082384897,565.0034222800115,189.89768568089562,1652.1608884766865,0.5906048462475657,0.48119912721483604,0.7101571781527727,6.174891296400278,15,0.30579687499999997
NGC6946,0.512994069482449,0.44407271876110727,0.573146189464789,0.5485408791064722,0.4931838788047669,0.597351084084842,147.04539570008927,102.3682796655099,201.6780552350419,11.652478300622677,9.998030838825255,13.994866757495767,0.5399884740261183,0.2990554847778202,0.7157190422471199,1.5767710776600627,58,0.411734375
NGC7331,0.3217971156481248,0.29691021849021604,0.3492924971722843,0.5646972730782672,0.4598004828627243,0.6902621701080991,0.6935382268972229,0.21096214176295147,3.0582065992118417,391.22338367836545,146.01753113260386,929.3999566810837,0.9953307171814101,0.9159168884517438,1.0647273181429493,1.0475139237891586,36,0.33896875000000004
NGC7793,0.7529653749257605,0.6861020523608464,0.8129676138128819,0.7054775546003385,0.5460346074792978,0.9045701094007362,551.2706711539057,369.9866956702739,793.9421713198766,3.650584653052822,3.097127335867859,4.524373690728011,0.01,0.01,0.01,0.7070932366856746,46,0.555421875
NGC7814,0.5558051552190088,0.443211078476069,0.6815870403176909,0.5013418059077565,0.4425865720080918,0.5629880834188945,15.881050936391876,0.5597284769372547,92.83073172298482,46.717284499073784,19.498350666971106,348.7184264768863,1.1038854911183378,0.9516674670286773,1.1899105162933008,5.7090145811188835,18,0.31353125000000004
UGC00128,0.5628021218215353,0.43937413392356917,0.704505421268587,0.6964919358253814,0.5568548143865601,0.873702440836685,7.4214814878327715,5.154781159447926,10.301772095789614,42.5109193292603,36.675319427148,50.430487738231676,1.0971042754785467,1.0515136784798436,1.1331955192532754,4.238920327227634,22,0.52246875
UGC00191,0.5277534648460473,0.401211623376044,0.6827343595738996,0.6957839319279682,0.5441030179924096,0.8953687329537133,1414.2768353366107,1223.2836644230313,1574.2119018631997,2.4350321370241934,2.33348559769651,2.572908113048726,0.01,0.01,0.01,30.32857514099286,9,0.541765625
UGC00731,0.5126009644186077,0.40820467025441143,0.6455827657047339,0.6983281131895048,0.5562453793757086,0.8726341082164406,98.61254131309359,39.75898954313368,170.71519219049011,7.102958177455946,5.55622362757675,10.964378126541485,0.7544894164575591,0.5963120745502855,0.9195218706480922,0.15662618353442098,12,0.501359375
UGC01230,0.5079631755376319,0.40109692354396226,0.6360504791543045,0.7035223461589901,0.5649521092520757,0.8889340254261859,229.53440504823402,93.69987384859019,403.9644265836769,8.239903411041796,6.468713920595218,11.751049594892258,0.3972032547170371,0.14738544578215307,0.7251576094963477,0.8253337409811592,11,0.5256875
UGC01281,0.4875637820934086,0.3842545270135832,0.6051725001375022,0.6956305812751821,0.5512359921937487,0.8759404922719348,20.343407107292343,2.322422733253959,77.91527540789554,47.74243577496286,9.230663250590306,667.1390405938263,0.5111342727055349,0.4723602471751653,0.5470887636703216,0.821942467636706,25,0.42053124999999997
UGC02487,0.6252831745288809,0.47819495198897854,0.8174621024678521,0.8147334063000117,0.6508975429630635,0.993500553792366,1.254346676343246,0.26120352100049177,9.561062840643505,165.6801690366436,74.88870578749125,327.738242879894,1.6487380994492808,1.3730773267609886,1.805062632318589,21.687043608550624,17,0.326796875
UGC02885,0.5352972960307845,0.42928400453825283,0.6511710704115454,0.7593727046461491,0.6485358630338792,0.8936190051567579,1.3792361530330135,0.27477831616739296,6.940975452861903,285.9438832045133,105.47154381186594,957.5449480265329,0.9414993589671452,0.8085053964239575,1.0416795354409742,2.747219099273952,19,0.374984375
UGC03205,0.4664775468048374,0.41310268037600234,0.5227317408374895,0.7208901751603433,0.5835662126775069,0.8716751668816635,0.7300808769670536,0.24169475478290622,2.8224786739014673,214.24242945884438,98.10231509684667,399.019298821304,1.2313688877546851,1.168658750468771,1.2889313215071154,3.7711952654748644,48,0.38296874999999997
UGC03546,0.5589038277134262,0.4794229100174007,0.6369334559811505,0.4910229990591714,0.4434291414366198,0.5406238980668137,360.19129622013537,293.14562803988576,436.86073397037046,9.597330430550228,8.909845533155027,10.405355194800457,0.01,0.01,0.01,0.7743107822011472,30,0.5278125
UGC04278,0.5258564062968745,0.4182626429768414,0.6699628912854209,0.7116614822093917,0.5688586135499579,0.8808712960840478,42.565416237206264,15.111894321319713,101.10529819902585,141.33892251191045,19.147379916567658,1135.3053333672226,0.3245348735329557,0.24383483220963734,0.4006587151598575,0.6982123769693521,25,0.37620312499999997
UGC04325,0.5070048171333921,0.4046001848186226,0.6358757165077212,0.7001692389410096,0.5520207935919882,0.8914133389857115,1548.7588542673218,436.6039582723302,2543.4672342990802,2.4404365681453597,1.9662613525042325,4.116234282227041,0.423303100046142,0.13726813580795202,0.9086320344133808,1.9490797679276077,8,0.439453125
UGC04499,0.4971528070427468,0.39888234136233613,0.6279214631045433,0.7030632960559879,0.5644171582160857,0.8794348557215766,138.84330481741114,4.6518314991873995,318.333491585173,6.167134656512801,4.1395607201769815,52.78303764205597,0.5496026225036608,0.19164369363005018,0.8156188814183466,1.046769941551392,9,0.38253125
UGC05005,0.5083933719347458,0.4056791532246225,0.6447860157935716,0.7012906872468754,0.5618718251526313,0.8728209919828275,11.788507884543844,0.9325038113863883,54.971136860129114,35.35070369900211,14.689938597307105,451.55846166175456,0.5111997722604675,0.2276701019394025,0.6714610975743744,0.5712585620924017,11,0.4024375
UGC05414,0.5058842243843432,0.3997238871225349,0.643506147655415,0.6985579769738685,0.5559836876938249,0.8776558689682978,44.309637487813326,7.172438059280049,197.65278043303945,51.45362541688079,5.5805823049755325,837.8986566576926,0.35261485244912005,0.20809446041798746,0.4894273205076171,2.1640385016929122,6,0.347015625
UGC05721,0.5185570960641861,0.4093542727214634,0.6502757691405352,0.6921932020751884,0.5493567330578446,0.8778062940669761,1694.8362451017815,1184.7123295814124,2369.676583253237,2.1780640892594088,1.8902406001670817,2.523289565565366,0.525082413745955,0.37510926403790296,0.6517252307999722,0.5892450959164282,23,0.545671875
UGC05750,0.5074864372015041,0.39351862019025047,0.6514347937674401,0.7013962221147897,0.5411787883871031,0.9011665360692565,117.14374392183177,95.05481435431797,144.74309984258718,7.8049893794898635,6.38615934571783,9.5679351560541,0.01,0.01,0.01,0.0635025499384283,11,0.5658437500000001
UGC06399,0.5248555571409078,0.413795351974843,0.6652294533171187,0.6948393472821822,0.5387060276725442,0.8765556375662573,247.21234607581266,25.491461742033156,475.2343320271256,5.970700693180668,4.207672174346743,27.319567405104014,0.4109558506195488,0.1265744055206576,0.6740067145754127,0.3594247681158975,9,0.423984375
UGC06446,0.5166580884030995,0.40955607851596215,0.6434152130279748,0.7062934645444545,0.561639753783707,0.8970994395269467,52.52007553766355,1.5612063312590856,189.32144401796643,10.519768953084872,5.869156296375788,89.73335128852398,0.9773874926952917,0.7778495635080394,1.075521794693163,0.6192275515981992,17,0.4040625
UGC06614,0.4922584440342409,0.39416206463624054,0.6119070065402797,0.5906488588310123,0.5100457084855007,0.6688452999144021,24.651804084341887,1.3938158302687023,55.127806754942206,45.234655021074474,29.45729042630278,433.05393937442983,0.480187707824217,0.17606127321378653,0.7118692871184378,0.1559031409963488,13,0.40025
UGC06667,0.5058870430447234,0.40104463850767325,0.6346951602352576,0.6967677168547329,0.5596956729101437,0.8745592510326287,453.36155931183754,266.22386814889825,638.671769436834,4.486963413830273,3.7704272381110675,5.865720777742069,0.28807008633791653,0.12576795338748784,0.48303230522054713,0.16590636800265432,9,0.52325
UGC06786,0.3855380866293378,0.3321746921706368,0.45016663452675293,0.5035874919630778,0.4214252374994332,0.6160306486038472,69.27696331879557,52.92917125807765,89.88513932205915,24.784626528829055,22.120225361369158,28.015277308756797,1.0448852524304735,0.978122730311421,1.0949795125762216,0.7716911694457581,45,0.4619375
UGC06917,0.4831806633498644,0.39066449421822397,0.6072161370137349,0.7002992105638528,0.5576629172098686,0.8849878753644215,248.4010542297013,52.54085285157019,471.12304734596603,6.8719511404610865,5.005105962457618,15.130474368396158,0.48405395946956087,0.18033658703225747,0.8195472921696896,0.6085771577700388,11,0.42370312499999996
UGC06930,0.5071815729408101,0.40423831321474263,0.6403234826890547,0.6918550472216435,0.5508816018052143,0.8709356068830152,6.133558052600408,0.5031592874579084,70.03008560087676,36.89385936387238,11.668052364507936,171.32332327064478,1.0657489678031016,0.8202847047056933,1.22699351650818,3.026169966450481,10,0.39509375
UGC06983,0.4975284107872788,0.3994427780212929,0.6216413554615319,0.6852003424562103,0.5420089068387993,0.867095299517099,17.016134111551153,0.7278495005696765,143.40165357104345,22.849946722159405,8.754227399866625,132.39532672310108,1.1164629958220917,0.798921629089776,1.2476628404921657,1.5725760620149092,17,0.35357812499999997
UGC07125,0.5026389633027334,0.39615709337922067,0.6213544026482027,0.696650940859111,0.5529816861538565,0.8751454958096061,53.56108552343256,25.25329456027743,82.25017764035898,8.06028272094297,6.636289692882637,11.29848911672377,0.3792605561281277,0.13406577274703987,0.6723150695410794,0.39574005726523726,13,0.481296875
UGC07151,0.5872973853059611,0.4561818113049762,0.752284963035505,0.693200724083403,0.5542153703000151,0.86394755348909,578.7493040892085,167.3694930568672,977.0684922399456,2.820583986273554,2.2179461330466475,5.0119145844622786,0.35526390196254487,0.1210718379337164,0.7738799983519079,2.508907957239702,11,0.44971875
UGC07323,0.5268857935670005,0.4140815176951332,0.6629242183672225,0.6849180466113411,0.5499463774957968,0.8557326465420587,42.03731474546575,9.3585832558741,147.8201677681987,76.75246426410324,9.330141597833626,919.8728652422205,0.3463240804865454,0.1941363865268717,0.45444794402504096,0.44734618979116725,10,0.35654687500000004
UGC07399,0.5014026571919946,0.4024734653737024,0.6238017818800844,0.707448534150435,0.5609497024917022,0.8919701394971806,33.6571606655008,0.6691418923284456,521.1143804596031,20.366181886354134,4.597740632356298,332.0394098897512,0.9223884406844629,0.7498548317997025,1.0074105882341575,21.755188662922443,10,0.3276875
UGC07524,0.5062634618458144,0.4028430619261634,0.6315635836622054,0.6983029399535035,0.5544782336968187,0.8706617448613252,193.23717746389488,147.87191794376903,250.12043753828908,5.754488650642412,5.073392101654155,6.590575934241739,0.3837926107145194,0.279111882124391,0.47473542691403203,0.166318378611144,31,0.5445781249999999
UGC07603,0.5177153120453734,0.3999753423562882,0.6552923430820795,0.7005887382515809,0.5424166565227025,0.906323407416187,1635.9208756191667,1363.5138576345955,1910.633582420765,1.7290890668442744,1.5920256986785006,1.900799182997796,0.01,0.01,0.01,0.35294076320407763,12,0.56521875
UGC07608,0.5081136193622967,0.4064962281543128,0.6340506315144284,0.7000809153586609,0.5469427126956852,0.8802256842950746,61.312055857329355,6.747975718118819,312.19200447173273,27.953982254888793,4.651673465897373,574.2907001486793,0.4232590170493895,0.24254220144366945,0.6226542163148264,1.0297737307734696,8,0.37259374999999995
UGC08286,0.5349723270277134,0.4272455183122702,0.6701273891670927,0.7228838037149506,0.5638313319866674,0.9003890770149,36.85206137541239,1.2403498505968655,142.3002244444333,12.476405583255255,6.638975324295456,92.50770182003174,1.0696014930015267,0.9246521448218237,1.1383861561714441,5.889654316119251,17,0.361421875
UGC08490,0.5449047191956349,0.4306229598310063,0.684280281434559,0.6949334567954998,0.5508404026528696,0.876897830083686,159.6470003032984,99.06192243702421,231.0019191839539,6.001719997288466,5.15344474110028,7.351248000701259,0.9630939400166371,0.8673666551377607,1.0551766565158982,0.2025814899308825,30,0.5397656249999999
UGC08550,0.5354324250916154,0.4233635436528183,0.6857056109489122,0.6944314557208268,0.5585386980527371,0.8678993496133313,16.359186892529728,0.5776279677849887,176.90161565551838,14.767667857758669,4.258607418525578,134.16039104971404,0.9628339084828471,0.7580251572098298,1.0785316310967905,6.807042325069226,11,0.345984375
