galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,gamma,gamma_lo,gamma_hi,chi2_reduced,n_data,acceptance_fraction
F579-V1,0.519691513561467,0.41409499183905646,0.6622866281067062,0.6993028406988764,0.5606293151795237,0.882337575428392,18290.67626496145,8615.572663418696,156164.54247588557,0.6496465835981335,0.24135778373048464,1.0392736583051416,0.9873258119463213,0.3321840875772639,1.8151179930802175,0.3994798011703925,14,0.45676562499999995
F583-1,0.49784960535535644,0.39949703180197665,0.6225224194112353,0.7031877774688928,0.5616518534840397,0.8876929453786333,834.6488199835541,571.449526568299,1209.7255858156552,2.4294929033928465,1.7940366294862464,3.3089183610971977,1.185708245030232,0.8595271558601002,1.6101450495711958,0.10398107298699884,25,0.536828125
F583-4,0.5062523108580922,0.40100124636329076,0.6483528158454295,0.7166992073026932,0.5664015047681533,0.88715901922118,239.94202980485002,34.260286886827885,847.4104683826802,5.918894159090208,2.2065881677853763,33.916007423251784,0.1839455436177324,0.032150047200746455,0.6337073768091093,0.2146102107060647,12,0.39078124999999997
IC4202,0.33764452557367114,0.2833340085046561,0.39974892460710526,0.4008238243984252,0.32655378897964965,0.49964631149818983,5497.011448654035,4049.33188816803,6956.707449449378,2.3244116280384732,1.9603100352610412,2.8456344505091917,1.6259743598027239,1.2506986678293477,1.9936057962102103,14.749078674555156,32,0.5184062500000001
NGC0024,0.49033374667350976,0.391837269658556,0.6156639750920924,0.7011879968955005,0.5617552202911256,0.8792973082023233,9605.040506040732,7122.856284931489,12469.739614972797,1.0050586703446869,0.8450189404591009,1.2241500396929805,0.7650337543851639,0.570612119724969,0.9835430661291312,0.353408659738427,29,0.54753125
NGC0100,0.5328952828175467,0.427181234430169,0.6659487828778194,0.69311219329794,0.5520322572361027,0.8697190994256695,503.61455704216235,258.44197695159255,902.1501169522475,3.961850997511558,2.40294379740274,7.085666997996684,0.7747961171701085,0.4377761936098285,1.318100531804551,0.08584766369627427,21,0.46615625000000005
NGC0801,0.353718966679802,0.3040121356880944,0.4077164824062199,0.6949196108681803,0.5583975663166157,0.8717529378661233,10497732.90440611,95643.47680478572,142179688.70171764,0.05361351396384216,0.014587294088693843,0.559790047524472,0.9895329265005657,0.3604080950037528,2.244909953436374,14.812610860652944,13,0.394390625
NGC0891,0.29565461431534573,0.25275739124954527,0.33689117222196724,0.6463631447643962,0.5299821665210476,0.7501954239628792,4549.665525198766,3655.239269277271,5749.968089655413,1.791877333423905,1.6360285520757372,1.954016280515744,2.99,2.99,2.99,1.2458451876582237,18,0.53965625
NGC1003,0.5646757554393754,0.48072520259468304,0.6592451421204849,0.6824407847623165,0.5429040989010744,0.8618130021873982,117.24618244669203,78.35808705135851,184.47011987994148,13.146909311584738,9.992759739274074,17.034532211771797,0.1593557385059329,0.054144349107957734,0.2839964880004594,2.55796315251451,36,0.479828125
NGC1090,0.348389573325801,0.2979391314362274,0.40109601984173404,0.6952405589821168,0.5508218704891484,0.8735575967893275,2459.1610265204545,1636.3859812467667,3578.1684458766463,2.523347894811416,2.061493428726102,3.1703683745948767,1.3085313615148264,1.034817826519267,1.6156174471283262,0.8922997699622925,24,0.5240625
NGC2403,0.8645202965874974,0.8415977595588353,0.8890946952598102,0.6999819455561036,0.5569754733604407,0.8701165065037642,573.9524046741598,501.5573113485969,657.6302288336278,4.71676002840626,4.180138572967087,5.320600304661933,1.066297260127221,0.8914813683088122,1.2640616000394638,7.459604357434147,73,0.5247499999999999
NGC2841,0.5380150516238542,0.4877953970228161,0.5906017990777159,0.6978256408516665,0.6244018437598218,0.760772328220974,6886897.432002047,304619.6884239318,115728992.33158635,0.09813818560282132,0.024062336153424672,0.46572681460928306,1.1485006552407617,0.3607285753999281,2.302330264701335,1.6831829432080605,50,0.3685625
NGC2903,0.4695188536830824,0.3032933501758803,0.4914944259845978,0.7133445465288799,0.5646786425600099,0.8871632900867538,1821.202835315503,1583.8884722663888,7840.6401102897535,3.0391193497297277,1.8245803842368093,3.4223462178854667,1.4908441198930222,0.9949407015428756,1.8725489391256358,10.471922953242101,34,0.42271875000000003
NGC2955,0.4028724769630392,0.34194371520249195,0.4642443313826593,0.8214507113056765,0.7829128195691408,0.8582147358698063,1174.5494640083568,797.200353741406,1589.0232411634117,4.009607771345283,3.421204070676819,5.224472756750648,2.567293420744136,1.9498938436488655,2.8841997579635286,3.0519287287641674,24,0.50828125
NGC2998,0.37856417636582823,0.31756158351802327,0.5139352220548967,0.6771912818798305,0.5349476671162725,0.8657041962922432,27788.142675267984,5671.557722647944,65010.383611022604,1.125778801149088,0.7329433523882661,2.506191967274446,0.18619252118325372,0.05921120204310601,0.4828915032088077,1.047177086604512,13,0.385890625
NGC3109,0.5110276467190447,0.4043347329198134,0.639921698542563,0.703974497059369,0.5586716477192173,0.8925276871650657,274.41415253304365,164.24711889757538,427.84024198493904,5.425694847252125,3.6228355399948566,8.801759650476392,0.538675902187822,0.3800534398884726,0.7411634801899003,0.1677923683134922,25,0.48650000000000004
NGC3198,0.390351190008621,0.33459894020410463,0.4555489356550121,0.6980064812946162,0.5553793622716214,0.8836954009588202,1265.5867786790304,966.0939001925418,1584.9994359383902,3.6601612347082333,3.2430887531576347,4.215502962545464,0.9123890024500738,0.8005806308503546,1.030531194942865,0.8118113583655938,43,0.529578125
NGC3521,0.5901149760144219,0.5753537374585305,0.601625805155711,0.692625447320931,0.5450535251893435,0.8754201236667372,873.2109243810768,234.37383169980833,1506.5213659634785,4.949940381108501,3.1659465850525557,17.253243787189792,1.7256495607595825,0.6095609275912035,2.5622371326038467,0.13513976492396085,41,0.42726562500000004
NGC3741,0.5080672377586103,0.4096434054261515,0.6420641001339036,0.7075598154954265,0.5592749256207147,0.8821382014410931,107.33607145304688,58.12697021019525,169.91068492044636,9.276851328067519,6.20517193085074,16.011558518073215,0.06868092365998951,0.016324383727772875,0.15467748379994073,0.4125572333049788,21,0.468125
NGC3893,0.4551661180166148,0.380459461900303,0.5308160592392125,0.704577297679956,0.5628494312578336,0.8812035440398812,3412.1265213987385,1750.7450031163942,6979.72739457612,2.1095543473979506,1.4133387601514067,3.273033618748552,1.5511508255906916,0.5907174048779795,2.416466604771963,0.43859476500430505,10,0.4586875
NGC3917,0.4483770960275422,0.35837614190588646,0.5555119881199522,0.7019294125978387,0.5574803455601908,0.8853987649748178,1778.624746573128,1212.1090169323504,2443.5281447215452,2.4150907528358347,1.9099472489578806,3.132972294947787,1.4122422824055314,1.051633702552534,1.8571489668157284,0.9178560745078946,17,0.5194687499999999
NGC3953,0.5489144873477789,0.4337936546851509,0.7547200406555005,0.6861000867636816,0.55058142650043,0.8815818918208961,581997.0095096407,4717.3404395397965,50524296.02895834,0.14021909899377274,0.01823643427621682,1.2568945459225653,1.4464565245669017,0.5284596474991825,2.486614669442805,19.3378742985208,8,0.298453125
NGC3972,0.479051014879518,0.3807642474154915,0.6036491753886339,0.6857088722470579,0.549628828061447,0.8703801371931598,688.713622807897,224.34045747903542,1687.9707398024489,5.885056941061766,2.6799138673904994,15.44440250113869,0.35101555934536355,0.07899733281087656,0.9484332463589664,1.4291434824770535,10,0.42646875000000006
NGC3992,0.6252850420370584,0.4778535166362423,0.7247697096730387,0.6991321229651482,0.5529008057896099,0.880239100706078,38492.7308069783,3889.22486862082,14293582.863321591,0.9966835724527164,0.053902779399190165,2.7652556105928334,1.9300186519511588,0.7945073873826551,2.6893421774452864,1.4572516604716768,9,0.325046875
NGC4088,0.44807099500090275,0.4089075224394166,0.47612218620252045,0.6772436217580664,0.5432038809544559,0.8590357267683721,84.26057332229539,6.759118194107243,415.21241716638366,195.40384195643043,28.88462199402731,1403.5944113122814,0.7333850565367606,0.1346869773820074,1.9900248519720591,4.291226750615348,12,0.2745625
NGC4100,0.4502266792509312,0.3759791297947704,0.5298725235040738,0.6860024072787128,0.5404499580393152,0.8630152011149927,5711.863364482895,3634.4748524848656,65885.30741851202,1.5394519654303926,0.5676866547542648,2.0638204109122986,1.9214315789706267,0.8133617257439412,2.632325107614223,1.0427282927794632,24,0.3930625
NGC4157,0.5245696205636597,0.4599979931398507,0.5775631634301103,0.6596754994396042,0.5325884766430706,0.8185772153036586,134.7552134500053,27.578043700426125,343.63608792723915,15.965401848273688,6.933241108118037,69.82947663093006,0.5416517649386707,0.10525385988369534,1.8844620069720257,0.6505072622717107,17,0.34220312500000005
NGC4183,0.5235171830484638,0.42470435705145865,0.6419821726469733,0.6989799358460832,0.5538532988602438,0.8838324761562675,1629.0802126049477,1099.5076788518343,2495.3635129845643,2.427789383287396,1.910515033585562,3.109757182507765,0.5065923946694083,0.18550584486672178,0.855403513530954,0.19920103252395457,23,0.505
NGC4217,0.48291308555718493,0.37724237894087176,0.6216710471786295,0.29176395089408647,0.2619380391001765,0.3256583915346097,3389.5383059724295,2692.9185376493056,4254.762870652466,1.8315092172863319,1.6555704247224472,2.031859379618441,2.99,2.99,2.99,2.3773234299675865,19,0.5605156250000001
NGC4559,0.7020791951865585,0.6530490148788161,0.7453584286644255,0.7189674974018996,0.5517408182845093,0.9199520717586799,578.7887068315032,500.75059341472314,681.7934307335494,2.8056281670544414,2.5692743597410796,3.050111927442463,2.99,2.99,2.99,0.10174768327765037,32,0.55934375
NGC5005,0.583732973344374,0.5058687202477377,0.6594704132592758,0.5460536298661491,0.4768653164487653,0.6150820346322285,872.549798819747,64.8670335451386,3352.9101418164755,43.22512848755904,3.037317608806223,700.3714701558935,1.367212228789549,0.350909811282184,2.489310488853793,0.12394355190362598,18,0.331640625
NGC5033,0.5424446309261208,0.46092584534637193,0.6240577147348205,0.5153220782182067,0.45623992322167184,0.5898924391429697,1947.0011625118862,1502.9597834380222,2509.191331783866,3.1664809172409796,2.784751217814135,3.6523098876432236,2.057451751857714,1.6958094380252557,2.500721025249013,3.2716084191421877,22,0.5325625
NGC5055,0.46395078680475765,0.4575346918432137,0.47048985914930874,0.6927864747676532,0.5560982565732948,0.8718216783021678,462.85262884543283,428.34742622387154,493.7596588483202,6.142545421499615,5.822813137697839,6.5365264992074,1.4754535019011172,1.3334210189158373,1.6178660658247848,1.7178588571957385,28,0.55909375
NGC5371,0.6431680020478995,0.6263037952831543,0.6620204097321475,0.7019706544327505,0.5298601004723829,0.9262181907602187,131.06994511547683,89.37602140333858,225.43327952409416,30.690468702917887,17.870049575968945,290.53292276639394,2.99,2.99,2.99,9.993116107827547,19,0.42259375
NGC5585,0.5747721513870316,0.5370305086550592,0.6113533846883911,0.6922040280427897,0.5482746639872997,0.8765281389353844,1457.3953143694084,1064.8649865596958,1944.2267708466422,1.7162960402665959,1.371786722954384,2.1847164046305334,1.8815687131929941,1.456604617482313,2.408917852214259,4.2475774544674865,24,0.4958125
NGC5907,0.4348049830416724,0.3501564479021001,0.4977522767629265,0.7076687119022681,0.558921682348087,0.8938538926391638,108045.3373708242,22334.549586337806,3886397.5692353006,0.5397264583533249,0.09273038196857886,1.1605699447499218,1.9087953787145002,1.0505387538566802,2.671111018842457,4.968330323127106,19,0.35087500000000005
NGC5985,0.3933214587662796,0.31886758569809304,0.48058203967685265,0.6471754666551901,0.5188228280977764,0.8058541958946326,11474.278006457049,8092.985203544266,709426.1836953587,2.21044583365851,0.2999659204394812,2.590783593842312,1.244437859120703,0.9781208848130286,1.6946336550508048,2.9330379201460177,33,0.38896875
NGC6195,0.49290603189094606,0.3956199692074138,0.5841386986393583,0.753627846009129,0.7233555639328828,0.7794636093553385,88.85139597130504,11.220244617790526,234.27977324715582,32.42095989475247,10.700072680974971,484.5255203981899,0.8563682711112769,0.20639247377660547,1.9182034874531044,6.5515302365162595,23,0.27514062499999997
NGC6503,0.3852524392183962,0.317092981174488,0.4670104817451883,0.692349013821358,0.5524527189899566,0.8636921445505402,2934.869593079932,1535.1092097826902,6942.481898677713,2.0257825136455363,1.3418399439742386,2.765523763449027,0.5674445758404877,0.372118013320253,0.7247750904676374,1.4302728746395477,31,0.49289062499999997
NGC6674,0.500373153252491,0.4083945735214568,0.610709795501659,0.7433533051032007,0.5843759726860748,0.9443184188620717,345512.90787935595,50087.84726333944,9276685.91273289,0.342396494422956,0.06719041978524269,0.8913382911558938,1.9226692351213233,1.104269543993303,2.6113067722503684,12.120552518678823,15,0.360375
NGC6946,0.5064939423191718,0.4344509983581323,0.5906866339334377,0.5971025314542473,0.5412010551300838,0.6514848636732684,662.078879327537,343.9391657096074,1348.8413663963809,4.788068921151693,3.2824626477748997,7.406482822811153,0.820596598839683,0.5255984218369649,1.2199244238176343,1.8141115122204259,58,0.41128125
NGC7331,0.3485607058969712,0.32196836252662225,0.37454566911380016,0.5894637763703625,0.4693899163527335,0.7374937601228321,565.6923287821496,281.5384596628774,1188.1328243157016,11.637661670595906,7.422593687746192,18.20770417691115,0.01,0.01,0.01,0.7637993102176129,36,0.47867187499999997
NGC7793,0.8024977968065514,0.7531806261647295,0.8464667733775618,0.6920378401375392,0.533631795855188,0.8941413833862678,2558.1174329227447,1973.801911901874,3297.354971511768,0.9783533811143986,0.8664800192000904,1.113508390368271,2.99,2.99,2.99,0.5998107535345785,46,0.5606562500000001
NGC7814,0.49980345295656275,0.3955810045444984,0.6277543506552398,0.5611757698811513,0.499556096787734,0.6217557597427827,3264.772282939119,1963.361949392031,7798.05041405954,3.348224244455966,2.3236928475961944,4.480810390051241,0.5102603678810953,0.17874759616416974,0.8648070310243715,2.71702227382436,18,0.45446875000000003
UGC00128,0.5016728039875231,0.4006487083631908,0.6308018232885063,0.6926647377366657,0.5433747909986185,0.8806724511716244,602.370721265773,523.6369026845844,692.7568880107992,5.034174779029705,4.718472564717426,5.426674668429396,0.6080789460504071,0.48324704871433766,0.7244977408227952,3.8330095901698504,22,0.5374218749999999
UGC00191,0.4872416760596557,0.3880671577719492,0.6150191566527783,0.6973893849899374,0.5536743837110976,0.87661117676854,1934.4602716451773,1320.060765464967,2766.07743077017,1.6187545279717135,1.2483099316381343,2.130057735936294,0.782450191222087,0.5500001259206277,1.0648737679117855,2.595518081200466,9,0.5177812500000001
UGC00731,0.5014906786406865,0.3968141444966938,0.6295885318015693,0.6991280988089592,0.559004831003976,0.8748025321015479,1003.6451762885781,719.3301679771542,1457.1806064492948,2.2561444258096697,1.6954698047309484,2.923234264313453,0.5341745809458647,0.1925363631943111,0.8922279963889453,0.44866180211758616,12,0.47739062499999996
UGC01230,0.508835611641024,0.40277636296920344,0.6308509409337945,0.6914973217448995,0.5510634489785284,0.8745204371530564,2670.95381807859,1705.6540560537935,3909.5886701595236,1.4862894226314038,1.1742790205136304,2.0132575462369626,2.1243728339856878,1.3948771126214834,2.7281001667308318,0.17958380671560956,11,0.52503125
UGC01281,0.5001738151422956,0.49971912461500345,0.5008383648526252,0.6998803538026042,0.699471394922867,0.7007745341819325,1112.4448533142358,1111.2680570917453,1113.0781194887777,1.919836030851733,1.9182769665059851,1.9219399842048572,0.999851028613858,0.9992392825436627,1.001320471224687,2.020758223111296,25,0.0
UGC02487,0.6994987161976869,0.5295337916448701,0.896950397776902,0.7964292576222909,0.648520642063708,0.981335983803612,27322.102160213104,4471.757799570552,1723142.8204360243,1.6115338561667418,0.2158432089830443,3.755799291309757,1.9686111218602322,1.0929973438133218,2.6435752577209892,7.104084708411496,17,0.29842187499999995
UGC02885,0.5097947846429359,0.4004792844384669,0.6532728075998386,0.8844369997667845,0.7630947897854318,1.0410648346060545,233.19503559014822,80.50908595348047,640.2580375341117,19.992191705039293,11.708279720326507,37.74164115245419,0.2028906703056632,0.06163220793161723,0.4460727468566476,1.756657343795261,19,0.439875
UGC03205,0.2710489855384782,0.23132537750865595,0.31141152608270933,0.5637105151151011,0.4894372799574876,0.640976239909079,18600.559636178055,15145.34921191197,22998.01546950242,1.2700459037533762,1.1498340367174824,1.4088616870208552,1.3300871904549407,1.1251324493596233,1.5415437037177406,1.4824780830037314,48,0.543578125
UGC03546,0.543790253006998,0.46841225893892197,0.614203771228934,0.4933496592119827,0.448153889188099,0.5381264912728791,1259.43065863506,886.3377180259901,1724.834021043914,3.5123535384342515,2.779472883609713,4.615074517493993,1.8253904282661741,1.1147565671746198,2.505290059631209,0.623799348599673,30,0.40178125
UGC04278,1.0727636479728935,0.8707595409600549,1.2651359998711715,0.6986992842822074,0.5407802497224562,0.9208709642155147,1801.4362687672788,1568.475980872568,4372.858715892147,1.4404333859517453,1.2750462887065013,53.01975720212496,2.99,2.99,2.99,0.5931030545237808,25,0.41259375
UGC04325,0.5014077043766257,0.4033068043287489,0.6346862516768915,0.7017288685166919,0.5556475965251634,0.8853701581958661,13297.65266462773,8939.8453239953,17438.685756818486,0.5496211997836531,0.4506547447902736,0.7449134786696773,2.172241816126744,1.473092184261845,2.700146042583809,0.29655559356579847,8,0.51215625
UGC04499,0.49272706754801326,0.39328831992145874,0.6159025186568813,0.6921411007981547,0.5599463161865352,0.8636182032904854,943.6759872044437,456.71091046069637,1683.9459282499158,1.9985001413555816,1.2353408305767006,3.612989712372505,1.0325923283678025,0.4332453794615297,1.8606055058275548,0.636910344808852,9,0.45218749999999996
UGC05005,0.5154612311153819,0.4077820079699124,0.6589924660504651,0.6915272885734198,0.5490986283545992,0.8745848118381633,151.0717593358249,39.19476212691001,360.3370313547376,7.3390490963655255,3.7151982933400123,22.635603466919672,0.9387255211314973,0.23533394118177253,2.0126864375263263,0.04104362787348797,11,0.44290625
UGC05414,0.5211968148199708,0.4134819459256045,0.6552029250504511,0.7038619920408017,0.5566572329274222,0.8906429164597632,387.2243286126178,31.94419880515887,1334.5877060995526,3.7039573237775634,1.1824460898266091,55.09611779104315,0.6396480338212747,0.10893303977771618,1.711101537607825,0.3633342212239449,6,0.35035937500000003
UGC05721,0.6148760513263414,0.47429637515478507,0.7894674908521155,0.7045821164135428,0.554308185358748,0.8943225196506037,16301.93583274783,11762.718549207275,21554.308753114106,0.49279265874934547,0.4016151814708625,0.6236169351543822,1.617566256237777,1.0977227618701466,2.2875215388831727,0.5385863729773861,23,0.521
UGC05750,0.5074210523249423,0.40277252937136687,0.6405098654520892,0.6907570086689655,0.5561418354481642,0.8591034740789096,350.59085583634413,143.30359297009952,612.2940713921316,3.1063377122709146,1.9416929853649314,6.640402036622948,1.5862083983346,0.7346834697627287,2.5471585932556144,0.04467730007029419,11,0.489234375
UGC06399,0.5151467034016165,0.4088659868507391,0.6492683865127676,0.702562034136795,0.5578627765493145,0.8914501696838221,1225.6949577404569,534.3768650454947,2371.2921896663306,2.0966668699020214,1.2172033955067378,4.334954262651065,1.179169180128436,0.4854728295838043,2.1163664328835954,0.08019505538516863,9,0.46643749999999995
UGC06446,0.5037168021012846,0.3926496172785601,0.6326387528528066,0.6887826742666517,0.5514119600641743,0.8567472615361337,2694.773692482471,1781.956151293238,4473.963350752786,1.5666678492341324,1.1553454970883448,2.0591221266144797,0.3961795986731156,0.13176599443263287,0.7796494687064148,0.3831110750409538,17,0.486859375
UGC06614,0.5009081277824107,0.39892999122643136,0.629701650098827,0.6529505489823283,0.5682099180085434,0.7398692592369667,160.77877249267814,60.56451345856682,310.0336018670374,13.339062362742343,7.919600559473262,31.793149022476168,1.2927555825728572,0.4164302098048032,2.3065536430006355,0.1338139237050548,13,0.43748437500000004
UGC06667,0.49962813390099003,0.39709460689681225,0.6383237962373993,0.7050492990771052,0.5580756917887673,0.8747095272753121,1370.877773852448,772.8947276853755,2199.2359689359264,2.147841006489469,1.4727140079804146,3.493859613941879,0.9928256813661539,0.5681018309428116,1.5169841878276495,0.19014411943017356,9,0.48578124999999994
UGC06786,0.31320096594654157,0.26442482129104816,0.36742421749572757,0.6029852967891216,0.5079362597547403,0.6740440048284462,4922.291654297073,3738.6695651789964,8084.885789123427,3.1894863903554067,2.5600534280949305,3.6617219305403372,0.43598485219857147,0.23673226432431263,0.5743287280388644,1.0589056243463444,45,0.4813125
UGC06917,0.500473036537476,0.3946947524673227,0.6220590577173558,0.6884626545243866,0.5541336751578118,0.8800414028019752,1442.333264332042,714.6474974792587,2556.6290549322252,2.2246549532884523,1.3782927563889922,4.191748315484077,1.271494321996423,0.5251121101878077,2.2246641723447795,0.29377513491768215,11,0.44010937499999997
UGC06930,0.5054771987916267,0.40325876716396025,0.6275687347340644,0.6941994361276415,0.5556692003118894,0.8588242484347557,2220.0200708612356,910.6097728959174,304015.2490123988,1.726295321181168,0.1643422726772684,3.270782438509999,0.5857293414942557,0.1667020483138524,1.6071416395165536,4.292456659219195,10,0.391484375
UGC06983,0.48487068298598673,0.3846183569187817,0.6043854923621477,0.6860866625849328,0.5537185222615246,0.8629650872190381,3044.4924515523226,1494.4257987264943,1340366.0229777752,1.680097687012775,0.08510716284656972,2.6310578541246845,0.5924950500303969,0.16714313610186934,1.4373084709377515,2.634373964283981,17,0.35882812500000005
UGC07125,0.5290697988725063,0.4171019813053225,0.6628670235441413,0.6954370233231555,0.5575374089670001,0.8780832411259152,291.23080056467984,178.56719613559702,441.70411305908124,2.51184355410064,1.8313571671110274,3.725913268804863,1.4922267311782822,0.8632315938901887,2.266637804008207,0.3630527653062724,13,0.49524999999999997
UGC07151,0.5321958307746424,0.4239159150134074,0.6645320423265085,0.6917354941016435,0.557225185432252,0.8717220046588403,4323.559062525755,2427.625377806636,6708.195880169999,0.7347220726538981,0.5354397160285586,1.1403691000977694,1.685443668957508,1.0069332052890156,2.3943925197573535,1.0507557708664519,11,0.49524999999999997
UGC07323,0.6526960987422012,0.47345655338059267,0.8091351163557263,0.6934767219853173,0.5516237382640469,0.8701229471600074,203.09541850541413,24.84712215587908,1169.3514226241903,52.6529409017132,4.353804561108981,639.2390289585974,0.5831426490833164,0.12276588076939282,1.8834191794268034,5.708189338905196,10,0.268234375
UGC07399,0.5016545192240759,0.39719130124973845,0.6294058568845352,0.6927371693075102,0.5541239385965526,0.8699191384518538,5191.028028895577,3613.3396812830765,7658.248784638921,1.429806310258748,1.0592107584043553,1.9485158020074325,0.6039273978494959,0.2222322567773209,0.9861594085767033,0.8298075173323591,10,0.463296875
UGC07524,0.5313214584364857,0.42297522097653534,0.672153126617424,0.695050416818775,0.5542141084416484,0.8748990040442958,502.7669096188844,357.99797725618635,702.6126401200444,3.3986480587299717,2.5520372668182687,4.555007092028808,0.6357175227836918,0.4264010387415894,0.9179603038342865,0.3236720729089791,31,0.5115937500000001
UGC07603,0.5147503309644615,0.40948986713317637,0.6407329112120852,0.7023526897329869,0.560972032967976,0.888696372173704,4587.0522623366405,2747.1021067806523,7134.509692851109,0.7479737009302794,0.5246295839199971,1.1219875291819867,1.4905202508570703,0.9473723418723462,2.236587272245221,0.11717027032303005,12,0.495421875
UGC07608,0.5033191905904784,0.395161512657627,0.6427423687160803,0.7034781234045373,0.5598062783493697,0.888238849504615,1272.5860850129934,212.65968986555802,3174.114353090832,1.839737689949923,0.8556101188789523,10.416970831541125,1.0749758903410518,0.23097574569396323,2.202132674843939,0.2429105111274014,8,0.423625
UGC08286,0.45827417978038676,0.3677295170514529,0.5719274861216596,0.704642865841871,0.5550587708045227,0.8971818098462134,3661.438004843238,2916.3548414912198,4598.432037372735,1.2596953823760004,1.0739132386777492,1.4704901143602422,0.8293426136532068,0.5886668161601925,1.0711888138383314,0.9519527106801989,17,0.52040625
