,galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
102,UGC02455,0.23286701640423016,0.200682115854775,0.2728352694395749,0.6805794758179687,0.5434630763082248,0.8594037422687465,316.7024067184471,1.2065299914827528,1269642.6038935839,56.65164695543582,0.8555809739956219,885.1867449767361,12.383102636079744,8,0.47306250000000005
103,UGC02487,0.6636372740656657,0.5396890772146447,0.8040280699463966,0.6343092856102847,0.5066406346230201,0.798955532609615,85164.52470836163,82026.86954685838,88283.51257834664,0.7911386345840902,0.06995598405121946,2.2680637248769027,9.350726314423438,17,0.492984375
104,UGC02885,0.5065320257542365,0.3894649147222352,0.6545804918268036,0.9710242267957001,0.8606188827044962,1.0973441802758739,80899.96932429573,75677.30478115505,88440.42208817945,9.921822549963391,7.065228756691985,14.908120432069351,1.0765464755365541,19,0.570828125
105,UGC02916,0.9433695360449075,0.7667913175095717,1.1425438889079766,0.22777664762955746,0.19889494558997198,0.2599851564382536,26048.42979144462,22825.88895636818,28897.54959887527,0.01895441001813824,0.009246399308329354,0.05127881052344361,5.025506206302178,43,0.48326562500000003
106,UGC02953,0.6664574576286854,0.6405230320872353,0.6933819107449951,0.5996192046038905,0.5723148663629165,0.6276512638615456,58060.115784807036,57462.18793797086,58739.698409239056,3.9533735407351767,3.5065987803777583,4.495355867823054,6.044199336319779,115,0.5869375
107,UGC03205,0.39320774310873907,0.35615036246107507,0.42943446463832485,0.6797767468323037,0.5785914722312907,0.7925429717554853,34599.36245684287,33760.139870700135,35439.721594147835,0.6644493960446314,0.48520414859552347,0.8759238720148234,2.1822485959396687,48,0.592671875
108,UGC03546,0.5199006309571843,0.44057578861804764,0.6014571145811815,0.45897289545293224,0.4249024154294434,0.4936285131557272,31229.704618738717,29815.732942037383,32956.16654122402,3.0042786672303907,2.1479006887289627,3.942575947017938,0.9583691384330616,30,0.547484375
109,UGC03580,0.5157249400350004,0.462242875832988,0.5615654597077606,0.25014506679892307,0.22155185281208625,0.28357855800968934,17478.33023718296,16634.933453344438,18344.27453812533,4.26472835567084,3.784842630455545,4.719048783423176,2.730961791166973,47,0.59196875
110,UGC04278,0.701536763668879,0.5288011838461952,0.9118971367784284,0.6950326241412074,0.5588662654206041,0.8727386340261808,23622.886225432067,16209.35367055679,131358.18254155162,5.229104759306353,3.8489839842587767,14.926069894662128,0.5998600259803833,25,0.48571875
111,UGC04305,0.6587174862317792,0.6015629225468989,0.718899913509569,0.7025570588652209,0.5567612280464554,0.8838979762645467,27.384876106493067,0.6883218600738877,12099.617181089965,63.07182091489715,0.2751591915043807,1017.743636918987,2.13107573372448,22,0.489640625
112,UGC04325,0.5258896559343348,0.4153168359083633,0.6653415491331485,0.7025885416375454,0.5569410761477847,0.8735262141291679,8238.534561201077,7485.292917066074,9017.263623788787,0.6267230870418369,0.48155029166474156,0.7593231684032431,2.3708574011414614,8,0.591234375
113,UGC04483,0.5025261138369426,0.40198383852223524,0.634713411667991,0.7028609480662505,0.5547942062888084,0.8931756173273657,629.7855112407027,512.1158018552204,813.206832665941,0.314430254274829,0.2240112456154906,0.44506363022143214,0.4084586816987674,8,0.59290625
114,UGC04499,0.48675436800041294,0.3886965908378917,0.6062281877467568,0.702006566565351,0.5549100900654397,0.8847375976544226,5679.912921841784,5153.455463615877,6271.990945850039,1.6645017171979248,1.3800922704308862,2.0027828133731638,0.4069585700126984,9,0.597328125
115,UGC05005,0.515101241445245,0.40535207590534383,0.6534326873898706,0.7073784036386541,0.5657436708090089,0.8854411408605175,12522.014335428195,10009.032193079287,15925.604880085306,6.379497271973178,4.7738414092358035,8.657501051274473,0.04231139017852749,11,0.59465625
116,UGC05253,0.4173947511640101,0.3548144379632163,0.4840820473560561,0.7195631601947482,0.7137872891822967,0.7254202051314095,59762.350403780496,58189.16134757266,61409.82180427686,5.292765569172709,4.786276505371672,5.936346248315047,5.680842549123663,73,0.5725
117,UGC05414,0.5426953102764952,0.42527011602703674,0.6947711572393122,0.6959865380136876,0.5529824996377383,0.8816275955782481,6136.922525840575,4594.029235901016,10217.35920818504,2.20296786393178,1.637105896357645,3.4895213588465577,0.19665653872120786,6,0.5561093749999999
118,UGC05716,0.5014733293407677,0.3951373427349186,0.6390864602081155,0.697304028640263,0.5574342597512403,0.8703835551659455,5530.38751452462,5361.52721024183,5727.433093347106,1.4883252903284494,1.3695205052252295,1.624531481861098,2.9675959665631835,12,0.59578125
119,UGC05721,0.5160808911168744,0.41295659311723476,0.6420992790051961,0.7083358478945053,0.5633019236509019,0.8835298938962005,6452.1112008165055,6124.42712186862,6793.355333955213,0.40501048373245885,0.3383802829604045,0.48284007925521083,0.9035161341296248,23,0.5945625
120,UGC05750,0.506668566129251,0.39884754260401795,0.6389730297201405,0.7032272193938448,0.5578768949149321,0.8820659209066962,7920.412580159202,5727.068510453295,11431.105534487924,4.502678352034331,3.2928778210028775,6.115300177209223,0.22019839264938748,11,0.5883125
121,UGC05764,0.49690327830570935,0.3947693580557507,0.6232472171820024,0.701548807970868,0.5564468867286453,0.8839654167930686,3600.0074199044693,3386.2121108894826,3822.23525817712,0.5235609969453416,0.45960995887817013,0.5873835919532514,5.868014291753348,10,0.5939531250000001
122,UGC05829,0.5070621946990319,0.40481125888618824,0.6403531812071759,0.7101518071177666,0.5665101140881484,0.8906737769227694,4384.297446157498,3504.956553534159,5622.948717478749,1.8649560978052955,1.401567332680116,2.521417486543284,0.21170726532438944,11,0.59365625
123,UGC05918,0.5038387210723471,0.3995235996798623,0.6352013033146333,0.7070064311536738,0.5601494418011713,0.880774463736035,2034.3893698858142,1693.7725447647576,2480.293997353791,0.7744356207295374,0.5525856029793252,1.0519541380846442,0.029133795005143442,8,0.596875
124,UGC05986,0.6097452821128605,0.4874743698265433,0.7436657014103354,0.6964482676105085,0.5554823757560259,0.8777641263392421,17380.691220395012,16342.128554868585,18463.929541128073,2.1245694411899807,1.9040018729114239,2.4094303301765816,1.6953434496831898,15,0.5882968749999999
125,UGC05999,0.49665632697769774,0.39550765605409466,0.6221454620007646,0.6960055180730476,0.5536302762963491,0.8773458151182087,12239.076695469761,9779.364660213354,15925.090934144471,4.375269058314498,2.8710667541822916,6.21984595178087,3.577647089987476,5,0.5711093749999999
126,UGC06399,0.5107940162291061,0.40371985958798645,0.642487342782399,0.7024119506176371,0.5579554944619611,0.8754369061211411,9646.310864145571,8371.965391004065,11336.79846455902,2.052058407201961,1.665979347950977,2.5368345142337874,0.1224735483634172,9,0.595609375
127,UGC06446,0.5015938569475833,0.39823033011493914,0.6339311352276575,0.7117657386910796,0.5663568881486355,0.898650580939383,6556.1995779722465,6145.939114837028,7002.0435847425915,0.8215674980852038,0.6821937522069569,0.9790078240347012,0.20141259340935308,17,0.597296875
128,UGC06614,0.4876469918935147,0.39150161524753335,0.6082536869039561,0.6238293577942413,0.5506619991362232,0.6960064115576895,53930.72143865738,45577.829521038206,66973.92710321146,13.993911762897081,10.55641484523838,19.15861918616686,0.17597969164840077,13,0.5958125
129,UGC06628,0.5684191425946172,0.4708232139065496,0.6783753246923654,0.7145439006080274,0.5667858340202306,0.8948828142985636,61.63248514962731,0.8579338919569923,4351.60428938583,14.209577630615994,0.05944428550854771,748.0203202353948,1.0788891204244002,7,0.474484375
130,UGC06667,0.5009075151597707,0.3979122860620658,0.6303461332365903,0.7050817531044693,0.5616198789007214,0.8852637069433207,9820.551999135454,9062.387573176242,10668.376949912708,1.7850978539724494,1.5921794146532169,1.9973945466605076,0.3143595714975881,9,0.5993906250000001
131,UGC06786,0.30413878613529216,0.26399365037779693,0.3502473834371606,0.6412540728475978,0.5928371869971992,0.6959518991013078,50066.64786072442,49490.978077254455,50637.51111848922,1.8135928702893078,1.638655278858184,2.0234064081396728,0.6637316884258767,45,0.59609375
132,UGC06787,0.4549364932142876,0.36558079880432504,0.5738223257670025,0.6456714641493294,0.6265788311471848,0.664467326194119,63374.47040832388,62454.41930004507,64351.55900222508,3.57283921920463,3.2530212934984646,4.047063392987589,29.369550168875648,71,0.568390625
133,UGC06818,0.46718145632495117,0.38163377661885217,0.5658749710101764,0.7031655538197914,0.5573301077972763,0.8939925768596149,923815.7513064869,36857.98228447402,54690775.85312241,53.051481384677466,9.682046112318194,409.77595155655297,1.9182355070363042,8,0.5232343749999999
134,UGC06917,0.50188609291948,0.4052337806691504,0.6246130942471277,0.6896681282785946,0.549545458393128,0.8772996108662063,12506.7762871638,11419.069873028588,13675.719777601522,2.0478366238747716,1.7255112965414852,2.4237010867852575,0.34422338512751294,11,0.593109375
135,UGC06923,0.5174895262057086,0.4123235192626053,0.651369625502558,0.7045626770087546,0.5629802176646996,0.8798134008546237,10618.96001204991,6741.441148860217,112669.087496607,2.5905265298074913,1.4323768230877614,13.220258024157859,1.1358401378000975,6,0.477921875
136,UGC06930,0.5049308481215562,0.39968140481102316,0.6358935118736272,0.6999369738661196,0.5572540302050675,0.8791778546571017,9948.95940097747,8802.822421905175,11145.523261648977,1.5385601388271624,1.04280402301831,2.1074647340543775,0.20379184070503317,10,0.5914531249999999
137,UGC06973,0.2625643352824894,0.22621574244050688,0.3013760177780227,0.5516829884959228,0.44950954515418917,0.6754314361250909,90219.05210321148,51878.92066018266,2509308.787239447,6.805246532425126,4.0573477222570435,46.50972686075939,9.573935905911927,9,0.451140625
138,UGC06983,0.5176916436765077,0.4101836332199896,0.6526853920848873,0.6938568757223591,0.5493246048672688,0.8702455242412415,11383.630404774784,10569.596421161437,12242.82532015164,1.31454731311628,1.0119665536702123,1.6473158068314615,0.5768319225465025,17,0.59115625
139,UGC07089,0.563194974795933,0.43196011638610476,0.7473707826145147,0.7009274950756598,0.5598159397052747,0.8890112876180635,9980.217497064865,6915.769323265331,40251.0550078345,4.799872171893627,3.2032404984423746,14.281089194441495,0.19837630275872992,12,0.509859375
140,UGC07125,0.5112642943436942,0.40757250934695205,0.6328317221857194,0.7022678146263075,0.5540535863359162,0.8843047332416115,3330.2438790949445,3046.4208907396055,3656.199877889262,2.3772322458588513,1.9131216350732294,2.9724717280553916,0.5634531597256035,13,0.5929375
141,UGC07151,0.5613630920072552,0.4432638358286405,0.7069682824292642,0.7095261717131602,0.5659626664907329,0.8945152888254166,4847.189422019695,4284.968060982144,5399.353000455999,0.918165522216752,0.7345813150927692,1.1396614078747573,1.3714161770293938,11,0.5895468749999999
142,UGC07261,0.4934634469565553,0.3949918185368119,0.615996765925759,0.7014982419641753,0.5641069968035426,0.8902707207010078,4655.987496796967,3846.502633322904,5547.069021926567,0.5668414635334924,0.2809356376720088,0.8887545555825291,0.17653411415106857,7,0.575609375
143,UGC07323,0.6450570534254711,0.4861701322606301,0.8058072367491586,0.6930160615729054,0.5532487533308654,0.8705383021705777,17948.04904096983,9964.661777575493,2067171.1941748015,5.09394302788555,2.998536317035218,74.45006108511829,0.42554180129349906,10,0.46950000000000003
144,UGC07399,0.5024068973994615,0.39818555180431187,0.6260490724648863,0.6982742129914211,0.5544393188976926,0.8752162606764098,11432.558037773824,10842.099366657021,12053.05882467429,0.7724721376371585,0.6916708642840285,0.8586813496053952,0.2974693199414375,10,0.598484375
145,UGC07524,0.5266982269802369,0.42218294008284024,0.6491246698233162,0.6945388571455424,0.5492911257498546,0.8769651369918792,6726.184580304229,6347.40859257122,7109.721381654981,2.010061060799138,1.8439679114100493,2.188432632485698,0.33258630357524077,31,0.5936718750000001
146,UGC07559,0.535129440358971,0.4263705909971591,0.6751147533616295,0.7002165269221265,0.5576949864408628,0.8735442261150452,7230.239789619484,1352.8804061112924,9257805.456016906,3.887132349752253,1.1195040389986748,151.39276710714782,0.7365242027054407,7,0.4729375
147,UGC07577,0.5653117322384783,0.4546237584456891,0.6910382339417661,0.7030102228623668,0.5581440073638929,0.8820546203650671,279.6344522081236,1.832744687626136,1167726.704301732,31.68786135702256,0.26643317147159234,821.2640058797679,0.835761162762655,9,0.457890625
148,UGC07603,0.4931358160190174,0.3956307460716003,0.6163013569053453,0.6948967650372928,0.55463118177895,0.8738785130354418,5195.421626295893,4768.890397183073,5695.556266508176,0.8909196428482831,0.7607499528627094,1.0435690036561447,0.41500869431519355,12,0.5951875
149,UGC07608,0.504578331938139,0.4008197111725979,0.631130014588089,0.7010084465789406,0.5596137352880409,0.8791996641815886,7918.629217532965,5736.700816875586,12849.95945299403,1.928571268783718,1.3419410690755076,3.022455410715638,0.11221182722047403,8,0.581734375
150,UGC07690,0.5363274872275959,0.4237478186685773,0.6791152007374894,0.6972742728937191,0.5582106973635572,0.875324129405756,2359.2230740276896,1998.5720780461886,2787.9682322778185,0.15613147862410473,0.026911731909705913,0.3853917042552624,0.9709034940133314,7,0.552640625
151,UGC07866,0.5306861399341769,0.41784883758752683,0.6745967684748069,0.6891030588657734,0.5507698789535173,0.8712231575829001,1090.6560862181896,602.8601121234854,69029.90021356403,0.6679195840596861,0.2643966034324303,11.604488941532178,0.0935134832493996,7,0.47114062500000004
152,UGC08286,0.5143248653062348,0.41476427179582165,0.6387738185731231,0.7006618869269736,0.5513690461833433,0.8863812216024416,7018.966355071906,6768.796543455866,7283.026692855754,0.7770543231651166,0.6883769549461117,0.8779801677556129,0.9406237566099859,17,0.594796875
153,UGC08490,0.5287977907448306,0.42124563937860604,0.6576599936159143,0.6924408548265872,0.5500086555782144,0.874462986277208,5938.899051337043,5752.626681940755,6130.295773345772,0.45364988402630557,0.38294943050790875,0.5433027724468984,0.2008651026194722,30,0.59259375
154,UGC08550,0.5132948193678505,0.41044069054833465,0.6446881425975282,0.6946444899439747,0.5525486302750471,0.8703334184322872,3297.447857179663,3116.9288035168124,3492.454366566816,0.6197862796786261,0.5258362585159804,0.7237503082956994,0.4708424455257837,11,0.59540625
155,UGC08699,0.6416777905362503,0.43536257277368917,0.8404654494972874,0.7352690990613516,0.6669419462640023,0.7813496451744755,27426.465940831407,25273.99666103056,30222.501405479245,2.7687387175549434,1.3794042733073553,4.377670952744635,1.0940476946593554,41,0.46471875
156,UGC08837,0.47605935325688403,0.39425337939932853,0.5746492289355458,0.7041542905264135,0.5584632316013413,0.8917866566904968,1710133.7526464025,38493.00120092979,76358370.11802807,79.16011508245046,11.600667963941332,532.2258799752296,0.5312064511741746,8,0.5489062499999999
157,UGC09037,0.33310715608714053,0.28073609886363976,0.38972620426834653,0.6987049824171855,0.5566331538025877,0.8785363019038337,27797.190843796037,24926.287767351085,32237.608990995206,7.143502096255595,5.695561376692427,9.311902022067587,1.6988915448398196,22,0.587984375
158,UGC09133,0.707820207604385,0.6622678758978945,0.7543154897713479,0.5954944826731532,0.5761464771961254,0.612891557189204,41938.871280676976,41486.59735563352,42435.04550464185,4.770692332020243,4.0211474156215115,5.606675767081424,6.747887912824381,68,0.5939375
159,UGC09992,0.5222261391214583,0.4077119284785264,0.6821259730661529,0.7024012092661492,0.5564016667593038,0.8744401819259928,620.5494970240101,401.1827963786005,960.1983200838449,0.0957101333480611,0.016345169320461896,0.6852848991314767,0.03092527286614706,5,0.5266875
160,UGC10310,0.5300862752075435,0.4184024692033589,0.6672614601465875,0.7015957579070797,0.5574025194171295,0.8769837581162221,4856.196115531043,4041.528181230948,5795.096026642408,1.0838045298300134,0.7056964880799679,1.4727885976919826,0.4511680814447774,7,0.5826875
161,UGC11455,0.39245680404609523,0.3502736270909408,0.4441129683767112,0.7008785963572699,0.5556391991656252,0.8805840162441099,63827.28822573868,60952.821455281075,66760.14009592876,4.971733765497441,4.352005187719097,6.041695654658131,2.5754723526883088,36,0.583421875
162,UGC11557,0.4684650486139237,0.39143261049491657,0.5637107771435413,0.6972924766974652,0.5547097085667398,0.877459767813091,72396.64284898381,2406.951551824823,24101382.504350834,52.870118309814316,5.124411071452895,746.8670378327339,2.455621683599088,12,0.459328125
163,UGC11820,0.7073764234878226,0.5364158425031454,0.9381562689040434,0.696293473007276,0.553191919922977,0.8803864102870024,7725.2518714074795,7041.863135690488,8488.307749646327,3.5489679402441587,2.98493434425959,4.2866589228343726,6.4442014363657085,10,0.5666093750000001
164,UGC11914,0.5962471481953433,0.3415921263798461,0.6366471153647374,1.0092613912564465,0.7179285414143137,1.031897392798335,1866122.2887262108,46307.68406315809,71990678.57364865,37.84808538286674,0.4402676734322019,239.90174957128082,0.8495000555675842,65,0.27432812500000003
165,UGC12506,0.5887668334606863,0.4839125961577992,0.705295091722161,0.6982447395009351,0.558031749168682,0.8754423191773945,43097.09800653774,39798.599574601285,46257.9585015367,0.9429382313574549,0.6820277193444853,1.2572833012030822,0.2866266749122794,31,0.5896875
166,UGC12632,0.5032875880362255,0.40077739829392445,0.6362344803221949,0.6897000923031406,0.5490987292257196,0.8742442958643372,5105.816083727929,4788.589015324106,5454.786502342654,1.3611779631015806,1.1703692680302662,1.5730575245293825,0.15862281371692258,15,0.59634375
167,UGC12732,0.4906079977235242,0.3881521668287946,0.6195700619747042,0.6932803897178151,0.5537247441486547,0.8700750309462197,7742.038644982032,7311.95910427979,8228.963631369223,1.7016629568877382,1.4694802816459682,1.9881799351933136,0.5602209868166922,16,0.595140625
168,UGCA281,0.5202862465339101,0.4118887137449057,0.6602169198955744,0.7053625031701635,0.5583581792454536,0.8869594413160525,1087.259517132325,861.9257873158697,1408.2124183198493,0.3469063000109557,0.26606324335910353,0.462741765118083,0.24508186313793986,7,0.595453125
169,UGCA442,0.5051032790558713,0.3985040944768849,0.6303464202628036,0.6897273511463002,0.5520141336947652,0.870197125374335,4387.147969286106,4104.774920028104,4732.135415090874,1.6374868543834995,1.442547930766048,1.8374963892600304,1.2147820628197614,8,0.594640625
170,UGCA444,0.5099772494215269,0.40615864445074057,0.6381617812191605,0.7058366929789528,0.5617196203893055,0.8895080877507551,1461.005483919375,1212.9805426198343,1787.5823311076358,0.7229218911803186,0.5816725802341459,0.8987342336926949,0.21065640145522715,36,0.59328125
