galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
F574-1,0.5186811263208584,0.41193761388148775,0.6511317612045007,0.6857455354349302,0.5504138710082681,0.866123196606735,297.544570326107,175.11503817199343,466.2658149935766,12.110264140896657,9.146890197055022,17.010603936773894,2.085093607257947,14,0.58003125
F579-V1,0.5141660558494656,0.40848218790453383,0.6495240014263286,0.6920590295715463,0.5521059748626878,0.869165290169551,2965.8245408730404,1711.2006330293423,5146.376268477905,3.897058236048239,2.908777909685042,5.24076587146824,0.2334599402597425,14,0.5929375
F583-1,0.5181202202085663,0.4113269798017695,0.6538885609274696,0.6915186675334689,0.5482647201339184,0.87552647101487,54.959962367110606,14.627386701927712,104.35335411657697,31.778312745559052,19.145587238768385,103.61396349204615,1.7346548735158984,25,0.5436875000000001
F583-4,0.5226012170968737,0.41327300236273046,0.6589764177900289,0.6863448741940684,0.5531557984324409,0.8667101940455375,9.527237223482445,1.0673971199397663,64.9432107026488,120.61306932763527,22.535281800448455,1007.7642524882522,0.2488726045493247,12,0.501828125
IC4202,0.4372313334471994,0.3770207137447556,0.5078285026076672,0.5115655482873801,0.4212083556963889,0.6120414070727382,1067.6342398047063,653.8528310831848,1559.7561778262818,12.936535478964766,10.685236390311628,16.51769088141497,38.34822935706466,32,0.568609375
NGC0024,0.6237311216049519,0.4917802304005938,0.7951443805551408,0.6984030417419483,0.5629830868221898,0.8688282572193228,2311.9297981100704,1591.4143815427944,3107.6788510193664,4.503200360546744,3.8527371566474744,5.410675633736542,0.8853615873461291,29,0.5882031249999999
NGC0100,0.4922839428707255,0.4109879472478881,0.5821405031547096,0.6942214833426792,0.5483148423005711,0.8787181440361468,4.892102335046147,1.1191710072186103,23.578670734374935,328.98356659171395,76.64857916465063,1422.3220352699109,0.8596599920154616,21,0.53525
NGC0801,0.6675799307364471,0.640781124146999,0.6899717605303544,0.708200000845202,0.5658001496547042,0.8858000681513216,1.0968976787738716,0.43421002262345054,4.262546101215916,859.8142265582505,260.50021629918956,2074.9459711420072,6.387548713128373,13,0.510625
NGC0891,0.2523228737724319,0.21513097686390573,0.29439944121746614,0.5519136395799863,0.4540461736079106,0.6430324849798619,1574.7354976854774,899.7281764691945,2502.8903776873476,9.873073126527634,7.8633353938199875,13.132133602569843,4.09124238142545,18,0.5707187499999999
NGC1003,0.5646329323222564,0.4995725549045583,0.6338765827053059,0.6894703377342558,0.5456913504921154,0.8647992700774269,44.15720053876922,32.716417207557456,60.02669743116372,37.93194402202296,31.438930388159115,46.07894145504344,2.6754813998874143,36,0.578453125
NGC1090,0.49491394181864673,0.4134906830088678,0.5888852831599405,0.698181101916722,0.5514243958414162,0.8786606403753038,250.54039128496376,110.37460065284615,471.26507777380056,18.293423222797273,13.46685800152018,28.076937147104942,2.6738728194694374,24,0.52028125
NGC2403,0.4449464000629169,0.4093567169741236,0.480084865096535,0.6950718035138436,0.5499219554178255,0.8826518790497888,573.2420773921305,490.4662585673529,670.5573351110423,10.991553646481034,10.117914591993378,11.95795946174032,6.272467762534787,73,0.59253125
NGC2841,0.9858781257121217,0.9152939662483468,1.0513987318975733,0.9900374313708006,0.9272599181105711,1.0495985974118383,166.69418330376888,121.71241459692537,231.59960655503806,42.06511028236209,35.12084108275595,50.25865074663277,1.777180373137533,50,0.589796875
NGC2903,0.3163211564487415,0.29516870460327127,0.33601026858369004,0.7067014225683117,0.561094186557322,0.8881032307982368,2704.843529832134,2169.351082482606,3427.658963823769,6.8469492158568235,6.137736597809453,7.598173331882776,6.715533617596358,34,0.59265625
NGC2955,0.37717401765385933,0.31389834904231556,0.4455246249481024,0.722726426741729,0.6663389631974602,0.7679011333108455,148.50546077831345,29.36866727488404,413.6910831234792,37.3111389022777,20.648889123247404,112.86622968664592,4.242351045151949,24,0.5245312499999999
NGC2998,0.4927270516024743,0.36438269331093154,0.6333286913814719,0.70403461292862,0.5561879212437898,0.8862976506232183,437.55012963831797,136.176411605594,1139.1434112869397,17.844294139517896,11.550271377462636,31.720616994929667,2.97940547798167,13,0.50175
NGC3109,0.46351870800013417,0.37350446563576933,0.5825368780647587,0.6788577562701792,0.5459802920914422,0.8560964238675115,1.428105709013341,0.604900953384271,4.406735616696482,910.1660178656293,298.9347968812775,2134.116989825063,11.828382011820826,25,0.559171875
NGC3198,0.47500840291926305,0.43177353217738873,0.516678754294284,0.6960778664072695,0.5564332385458634,0.872928591578678,338.6900391038101,271.75513507270705,421.1065559463971,15.633158668771873,14.099101284891143,17.40766034263473,1.4479057863965592,43,0.587234375
NGC3521,0.5416819942947844,0.526444998487384,0.5550046289619097,0.7014359490726632,0.562305181927519,0.8766139077878542,8.29988234966452,2.111079234011803,44.04918224147289,435.9627729374643,95.35901690250165,1652.497569064906,0.24612381687797066,41,0.52015625
NGC3741,0.5072160366927851,0.4086863117162438,0.6240359861182146,0.6887013157878309,0.5480808633882881,0.8728068582036081,32.4993474063384,11.333453148169015,56.338888363143646,30.84936590803781,19.468652073816347,80.2502723168919,0.39724251920992576,21,0.540078125
NGC3893,0.42858801024156895,0.354245949604152,0.5172555629384759,0.7005460915814162,0.55360566659148,0.8872107127092612,1081.7911327324393,358.238907050354,2550.334424624394,10.053162569240206,6.515073252316231,18.617159384686587,0.8967537799232629,10,0.5594531250000001
NGC3917,0.7291890843293444,0.5737910062326103,0.9231276654300533,0.6989862367366163,0.5518839643110277,0.8799825960593158,147.76199029980276,25.105937754703902,310.10870161711495,21.91781463892396,14.510631449851303,69.86245638496712,4.268481441982519,17,0.500578125
NGC3953,0.6971338751118494,0.49230545272478365,0.8395461216189849,0.6969289380575245,0.5445398583224934,0.865676752214621,2502.238328923233,6.68067479913667,89232.25818306448,3.7470353331085504,0.10878531230582543,21.21920646528742,1.8573630998148565,8,0.326765625
