galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
UGC00191,0.4956422906349035,0.3943520647459267,0.627669702539455,0.7080113761886312,0.5609468310820558,0.888937716569025,4986.840769763731,4280.46344331022,5654.708315340951,2.1465169020822343,2.0232621422550694,2.303067582260239,4.800415737543412,9,0.59215625
UGC00731,0.49785425170058395,0.39459398321040434,0.6251541848919957,0.706095566977072,0.5622670471702623,0.8904802106635232,2862.4695032378877,2481.456673608791,3269.9064966743285,2.567193137839244,2.384825158312315,2.78101046752217,0.3275861034536364,12,0.59290625
UGC01230,0.4984341814438564,0.3989798765164244,0.6249668448586074,0.6977654552993361,0.5513285662084529,0.8772272225355361,2833.665570962087,1988.482829835908,4024.379451460579,4.047399284109972,3.399901528216605,4.841002986395046,0.45891878619667,11,0.594890625
UGC01281,0.5001638891760573,0.4996363824642994,0.5005066000253059,0.6999768268616946,0.6993864247998036,0.700667263831924,1112.3034461817479,1111.3723192459936,1113.5100093207882,1.9200910248793503,1.9182864321957958,1.9218165412250716,8.26570551783038,25,0.0
UGC02487,0.5647578806551852,0.4372579712016044,0.7381588639083548,0.9095503398094267,0.7195675144838554,1.1336333353976815,4473.917916847485,2387.7122140317406,8183.78603306351,9.821169443132032,7.754638949276221,12.604169328998898,4.870984111601743,17,0.55171875
UGC02885,0.679998672039715,0.5451092730250542,0.8143260260687832,0.9563392693447059,0.8328875249743596,1.1013556015101502,319.95763103619265,200.64872644815438,522.5881954568332,30.09479374513192,23.391684016372537,39.32963221589196,1.2117627971592988,19,0.56621875
UGC03205,0.738247780267843,0.6711170125695917,0.8001360029064076,1.5129870893430972,1.3921372770657208,1.6379973614713619,532.1106649500235,413.1758888187519,703.3972609454689,16.086296329098346,13.672234515339598,18.972517295061184,4.392324466375285,48,0.56078125
UGC03546,0.4938629450952682,0.4204438871848098,0.5716262176280599,0.4906267922772754,0.45163584738259704,0.5302472942519594,2390.6009695561975,1802.8082275787885,3150.3474555301323,6.923483337323917,6.12307385577416,7.862791104985531,0.6484519408197047,30,0.5682499999999999
UGC04278,0.6664645501314188,0.5049398559877286,0.8609646136307113,0.7040826784297196,0.556329101829092,0.8831260817218293,1022.340553959655,759.6426092586422,1284.6894624679073,7.875594254072363,6.013269801337139,13.304488418736456,0.5667089040521331,25,0.528625
UGC04325,0.5223512617466975,0.4151626936441714,0.6507589484486005,0.7013501270529866,0.5554749412129006,0.8809160706621836,15758.855446735919,12775.242895046344,19545.401609945755,1.395435584957507,1.2428142521941927,1.5627114682072039,1.688413251179104,8,0.595046875
UGC04499,0.4847403548669704,0.3878043699301223,0.6068509337435892,0.7017767136787804,0.5567844724119492,0.8753287908997827,1921.8190715732085,1510.8840800616404,2395.173394353772,3.1253548725352154,2.7568727406220437,3.6122374462719575,0.5647918627527291,9,0.5963906250000001
UGC05005,0.5226212681851929,0.41579490363434507,0.6554836336885881,0.7082754426135115,0.5594114535707345,0.8828776398747175,307.75965620053256,206.4280270172234,433.90909913444955,11.559359905745495,9.211012142468162,15.436502232785527,0.03008843885770116,11,0.57821875
UGC05414,0.5460456654214966,0.4290951566805333,0.7081626649528083,0.6963639575257402,0.5525355476829215,0.87854481415423,1152.1672225080329,675.5202861619632,1619.1910784962063,4.392427178936874,3.1612661718396264,10.1317498971985,0.3217228863034232,6,0.521859375
UGC05721,0.5144418786307999,0.41280872093079646,0.641663405850941,0.706684356414918,0.5551046962880183,0.8853346661809715,25986.711021492854,21218.088335308348,31592.689379455653,1.0158270629765862,0.9231917585512353,1.1193574870435197,0.4123099997537718,23,0.5913125
