galaxy,upsilon_disk,upsilon_disk_lo,upsilon_disk_hi,upsilon_bulge,upsilon_bulge_lo,upsilon_bulge_hi,a,a_lo,a_hi,b_kpc,b_kpc_lo,b_kpc_hi,chi2_reduced,n_data,acceptance_fraction
UGC02487,0.8930277608764066,0.7758948650763445,1.0144014273864126,0.8647285908364054,0.6958668399375634,1.0554163163384311,1572064.9923569104,31405.86366261598,73081199.59088889,0.22719782103519823,0.03334770696333479,1.6187451070139602,6.111684220260925,17,0.51271875
UGC02885,0.5104664620750786,0.39451436329924017,0.6698668274789659,0.9532138431250352,0.8461827252064001,1.079644632859305,835.6823319647689,370.1006019122454,1709.8993311865406,9.821178801961885,6.721079555871303,15.41739832365441,1.1456769960144946,19,0.5651249999999999
UGC03205,0.3924114085465037,0.3546852873355857,0.42999228177994586,0.6855021246613963,0.5836899071005729,0.803558828204243,78883.54983506298,45976.75760228566,146691.1905304892,0.6625806161905001,0.485738681292294,0.8670167840761379,2.212635365946007,48,0.5895781250000001
UGC03546,0.5188557317252988,0.4377004907266832,0.6015727370890032,0.45657995035358906,0.4225450434583512,0.4913869582842702,3596.630158735965,2103.8169267603685,7071.249731379313,2.9427624895811024,2.0755450141254443,3.8969174949035907,0.9517765260779429,30,0.5492343749999999
UGC04278,0.6901422447380352,0.52513654031513,0.8939707560442215,0.700600666368448,0.5573759145808703,0.8820346450391364,879.5843114087294,631.7366966826518,1120.2603860099418,5.056921342238512,3.8000325983291403,9.580157824433247,0.5844353953146387,25,0.503890625
UGC04325,0.5398949678073688,0.4248917266569973,0.6894120435712442,0.6870882512578811,0.5466476114740093,0.8599568368030149,37545.65418938275,18081.522517640806,2095205.8521620494,0.44992710012914794,0.05733634150359477,0.6845289796616064,5.22415207692231,8,0.49309375
UGC04499,0.49441819174928503,0.3965368199538275,0.6141844254696909,0.7016244568419471,0.555350994935166,0.8792616792978422,1913.7154428876847,1413.3494680322751,2609.8690130676064,1.7352513871004813,1.4244080261790097,2.111763612508364,0.729052785230835,9,0.594671875
UGC05005,0.5051134240579574,0.40028768392637826,0.6351842152688251,0.7041976296032776,0.5534263807536995,0.8827043343305323,310.5427182957405,208.50964814771268,466.40504599336515,6.384876995910271,4.766454099856162,8.567562874719423,0.04594157521658936,11,0.597515625
UGC05414,0.5481069286069946,0.4265237763518088,0.7092979647649484,0.6984317390023825,0.5549068715827722,0.874313933943697,1041.8050847598117,579.8817700753616,1479.4126944950822,2.6710481353286877,1.9092521952370318,8.256804839898036,0.23598981531843413,6,0.503921875
UGC05721,0.5143693066383608,0.4072591130198285,0.6426249186622222,0.7027289067917253,0.5595403639606815,0.8857365524575334,37637.97114942338,27609.31536314432,51862.16687451871,0.41596199185519606,0.34918273570284647,0.4929729870411931,0.8994178729887546,23,0.592578125
